"Cj.action","Dg.action","Sp.action","To.action","Dc.action","Lp.action","Pm.action","Ao.action","Be.action","Cb.action","Hl.action","Hp.action","Ra.action","Pt.action","Fr.action","Pg.action","Ga.action","Am.action","nitrogen.initial","fungicide.initial","Cj.outcome","Dg.outcome","Sp.outcome","To.outcome","Dc.outcome","Lp.outcome","Pm.outcome","Ao.outcome","Be.outcome","Cb.outcome","Hl.outcome","Hp.outcome","Ra.outcome","Pt.outcome","Fr.outcome","Pg.outcome","Ga.outcome","Am.outcome","herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.148148148,0,0,0,0.012345679,0,0.432098765,0.098765432,0,0,0,0.037037037,0,0,0.185185185,0,0,0.086419753,NA,NA,17.88473764,1.57433118912986
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.406976744,0,0.465116279,0,0.011627907,0,0,0.11627907,0,0,0,0,0,0,0,0,0,0,NA,NA,20.77531408,1.0239029798156
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,17.40814705,0
0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.095238095,0,0.00952381,0,0.057142857,0,0,0,0.238095238,0.028571429,0,0,0,0,0,0.571428571,0,NA,NA,21.48947191,1.19486688620603
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,16.38930548,0
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.466666667,0,0.026666667,0.04,0,0,0.466666667,0,0,0,0,0,0,0,0,0,0,NA,NA,22.00771886,0.936734840564007
0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.102040816,0,0.030612245,0,0.102040816,0.020408163,0,0,0,0.102040816,0,0,0.285714286,0,0,0.357142857,NA,NA,17.75986031,1.61049204437545
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.21978022,0,0.010989011,0,0,0,0,0,0,0.494505495,0,0,0,0.274725275,0,0,NA,NA,19.56330635,1.08573474681961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,26.54814996,0
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.00990099,0,0.079207921,0,0.247524752,0,0,0,0.01980198,0.544554455,0,0,0.099009901,0,0,0,0,NA,NA,23.04708488,1.22974528443349
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.210526316,0,0,0,0,0,0,0,0,0,0,0.315789474,0,0,0,0.473684211,0,NA,NA,25.38613119,1.04597816569939
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.21978022,0.021978022,0,0.43956044,0,0,0,0.21978022,0.065934066,0,0,0,0.032967033,0,0,NA,NA,19.26941218,1.40297865872334
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.192307692,0,0,0,0.009615385,0,0.173076923,0.096153846,0,0,0,0.096153846,0,0,0.240384615,0.192307692,0,0,NA,NA,19.09911541,1.77535647657437
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.021052632,0.263157895,0,0,0,0,0.010526316,0,0.126315789,0,0.105263158,0.073684211,0,0,0.368421053,0.031578947,0,NA,NA,24.03507634,1.64801046329907
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.571428571,0,0,0,0,0,0,0,0,0.238095238,0,0,0.19047619,0,0,0,0,NA,NA,24.99139887,0.977320208767645
1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0.257731959,0,0.103092784,0.020618557,0,0,0.154639175,0,0,0,0,0,0,0.257731959,0.051546392,0,0.154639175,0,NA,NA,21.37988027,1.74332301935926
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073394495,0.027522936,0.04587156,0.018348624,0.027522936,0.110091743,0.110091743,0.009174312,0,0.110091743,0.064220183,0.073394495,0.036697248,0.183486239,0.027522936,0.027522936,0,0.055045872,NA,NA,21.45168042,2.53376727615043
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.010416667,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,NA,NA,18.41592412,0.489526486778057
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0.04587156,0,0.229357798,0,0,0,0.04587156,0.073394495,0,0.009174312,0.137614679,0,0,0.458715596,0,NA,NA,25.92116188,1.48562576999409
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.024390244,0.06097561,0.609756098,0,0,0,0,0,0,0,0,0,0,0,0.304878049,NA,NA,18.29800282,0.924932298881293
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.176470588,0.235294118,0.529411765,0,0,0,0,0,0,0,0,0,0,0,NA,NA,19.19464873,1.1499171369139
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.084210526,0,0,0.157894737,0,0.021052632,0,0,0,0,0,0,0,0.736842105,0,NA,NA,20.32896244,0.8061164015553
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.033707865,0,0.011235955,0,0.280898876,0,0,0,0,0.056179775,0,0,0.112359551,0,0,0.505617978,0,NA,NA,23.55281661,1.27357361583809
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,21.41923304,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,19.18886709,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,14.01853232,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.203389831,0,0,0,0,0,0,0,0,0,0,0.677966102,0,0,0,0.118644068,0,NA,NA,24.18805459,0.840326783291851
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0.028571429,0,0,0.523809524,0,0,0.380952381,NA,NA,18.06901948,0.988477387367098
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,22.50229612,0
1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0.471698113,0,0.094339623,0,0.009433962,0,0.094339623,0,0.018867925,0,0,0,0,0,0.141509434,0.075471698,0,0.094339623,NA,NA,17.41621106,1.61323831443315
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0.131868132,0,0.494505495,0,0,0,0.087912088,0.065934066,0.021978022,0,0,0,0,0,0.164835165,0.032967033,0,0,NA,NA,19.10541539,1.5019840644335
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.041666667,0,0.208333333,0,0,0,0.0625,0,0,0.010416667,0.208333333,0,0,0.46875,0,NA,NA,24.67848663,1.36200613840214
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0.06,0,0.12,0,0,0,0,0.2,0,0.05,0.12,0,0,0.45,0,NA,NA,24.8752922,1.50867055115614
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632183908,0.137931034,0.229885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,20.92078116,0.901116733330007
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0.153061224,0,0,0,0,0,0,0.030612245,0,0,0,0,0,0,0.714285714,0.102040816,0,0,NA,NA,20.76012964,0.8672418887866
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.489130435,0,0,0,0,0,0,0.086956522,0,0,0,0.043478261,0,0,0,0.380434783,0,0,NA,NA,22.04011337,1.06616136050054
1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.301204819,0,0.120481928,0,0.060240964,0,0.120481928,0.012048193,0.012048193,0,0,0.012048193,0,0,0,0,0,0.361445783,NA,NA,18.53102948,1.56815737556281
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,21.56190935,0
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.181818182,0,0.101010101,0,0.01010101,0,0.252525253,0,0.01010101,0,0,0.04040404,0,0,0,0.050505051,0,0.353535354,NA,NA,18.05620292,1.62992805774095
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.155844156,0,0,0,0.519480519,0,0,0,0,0,0,0.324675325,0,0,0,0,0,NA,NA,22.90582536,0.995156674353415
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.127118644,0,0,0,0,0,0,0,0,0,0.06779661,0.127118644,0.677966102,0,0,0,NA,NA,26.38518008,0.970352681980488
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,19.13846723,0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0.336538462,0,0,0.009615385,0,0.240384615,0,0.028846154,0.057692308,0.115384615,0.019230769,0.192307692,0,0,0,0,0,0,NA,NA,21.50242169,1.6628977165473
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.256410256,0,0.012820513,0,0.576923077,0,0,0,0,0,0,0,0.153846154,0,0,0,0,NA,NA,26.18366465,1.01012757970247
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,24.07674063,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.157894737,0,0,0,0.052631579,0.105263158,0,0,0,0,0,0.684210526,0,NA,NA,23.63660494,0.943045670565565
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.204545455,0,0.113636364,0,0,0,0,0,0.454545455,0,0,0,0.227272727,0,0,0,0,NA,NA,26.45443042,1.26685538049933
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0.206896552,0,0,0,0,0.206896552,0.091954023,0,0,0.287356322,0,0,0,0,0.172413793,0,0.034482759,NA,NA,22.13740542,1.64892649710712
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.561797753,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0.337078652,0,0,0.08988764,NA,NA,16.53690177,0.95748351430213
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,16.81648496,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.494505495,0,0,0,0.010989011,0,0.43956044,0,0.054945055,0,0,0,0,0,0,0,0,0,NA,NA,17.70045579,0.918527860732319
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.384615385,0,0,0.197802198,0,0,0,0,0,0,0,0,0,0,0.032967033,0.384615385,NA,NA,19.98974299,1.16803650857845
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0.213675214,0,0,0,0.085470085,0.034188034,0.008547009,0,0,0.068376068,0,0,0.213675214,0.034188034,0,0.341880342,NA,NA,18.39855994,1.69165506661442
0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.111111111,0,0.033333333,0,0,0,0,0,0.111111111,0.555555556,0,0,0.133333333,0,0,0.055555556,0,NA,NA,23.68819949,1.35742346561671
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,12.80272186,0
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0.25,0,0.35,0,0.01,0,0.03,0.12,0.07,0,0,0,0,0,0,0.05,0,0.12,NA,NA,18.95343909,1.71005783758501
0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0.7,0,0,0.03,0,0,0,0,0,0,0,0.04,0.05,0,0.18,0,NA,NA,21.99629718,0.942074561405686
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,39.00905368,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.010204082,0.12244898,0.040816327,0.020408163,0.010204082,0.204081633,0.153061224,0.010204082,0,0,0.102040816,0.020408163,0,0.153061224,0.071428571,0.010204082,0.010204082,0.06122449,NA,NA,21.45168042,2.27179833704042
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,20.18788567,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.454545455,0,0,0,0,0,0.454545455,0,NA,NA,23.01370794,0.934769897858279
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.139534884,0.348837209,0.290697674,0,0.023255814,0,0,0,0,0,0,0.139534884,0.058139535,0,NA,NA,21.6688721,1.52900938318835
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.285714286,0,0,0,0.476190476,0,0,0,0,0,0,0,0.238095238,0,0,0,0,NA,NA,24.32702197,1.05292256601863
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.510204082,0,0,0,0,0,0.204081633,0,0,0,0.204081633,0.081632653,0,0,0,0,0,NA,NA,25.38088838,1.19653917717051
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.454545455,0,0.181818182,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,19.96523589,1.03619878481928
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.035294118,0,0,0.094117647,0,0.176470588,0,0,0,0.588235294,0.047058824,0,0,0,0.047058824,0.011764706,0,NA,NA,21.28028124,1.29860858414582
0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.12244898,0,0,0.010204082,0,0,0,0.020408163,0.204081633,0.510204082,0.081632653,0,0,0,0.051020408,0,0,NA,NA,22.31607622,1.4073787871287
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,26.31635653,0
0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.075949367,0,0.025316456,0,0,0,0,0,0.025316456,0.759493671,0,0.012658228,0,0,0,0.101265823,0,NA,NA,22.97760119,0.878063657258391
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.343137255,0,0,0,0.196078431,0,0,0,0,0.117647059,0,0,0,0.343137255,0,0,NA,NA,19.30859596,1.30528762137454
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.56122449,0.255102041,0,0,0,0,0,0,0.183673469,0,0,0,NA,NA,18.53308535,0.98392755540655
0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.252525253,0,0.202020202,0,0,0,0.252525253,0,0,0.121212121,0.101010101,0,0,0.070707071,0,NA,NA,25.75462712,1.6928517845136
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.518867925,0.028301887,0.047169811,0.047169811,0.009433962,0.047169811,0.047169811,0.018867925,0,0,0.141509434,0.009433962,0.028301887,0.018867925,0.009433962,0.009433962,0,0.018867925,NA,NA,21.45168042,1.7958599109706
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,33.32426724,0
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.1875,0,0,0,0.625,0,0,0,0.025,0,0,0.1,0.0625,0,0,0,0,NA,NA,24.82630578,1.10339014036551
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,22.51774405,0
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0.542168675,0,0.144578313,0,0,0,0,0.048192771,0,0,0,0.048192771,0,0,0.048192771,0.144578313,0,0.024096386,NA,NA,18.87338246,1.41932978469825
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0.114285714,0.028571429,0.80952381,0,0,0,NA,NA,26.38518008,0.665510227586848
1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0.173611111,0,0.055555556,0,0.013888889,0,0.013888889,0,0.013888889,0,0,0,0,0,0.590277778,0.083333333,0,0.055555556,NA,NA,17.41621106,1.3215766348777
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.090909091,0,0.113636364,0,0,0,0,0,0.568181818,0,0,0,0.227272727,0,0,0,0,NA,NA,26.45443042,1.1230506899135
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.35,0,0,0,0.12,0,0,0,0,0.08,0,0,0,0.45,0,0,NA,NA,19.30859596,1.18325612276121
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.048543689,0,0.097087379,0.077669903,0,0,0,0,0,0,0.776699029,0,0,0,NA,NA,18.53308535,0.768023128100578
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0.108695652,0,0,0,0.130434783,0,0.130434783,0.02173913,0.02173913,0,0,0.010869565,0,0,0.25,0,0,0.326086957,NA,NA,17.88473764,1.70017457814034
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.588235294,0,0,0,0.352941176,0.035294118,0,0,0,0,0,0.023529412,0,NA,NA,23.63660494,0.88595475272503
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.019607843,0.049019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931372549,NA,NA,18.41592412,0.291131748261909
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0.357142857,0,0,0.5,0,0,0,0,NA,NA,24.99139887,0.992281974983473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,22.51774405,0
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.070707071,0,0.202020202,0,0,0,0.404040404,0,0,0.02020202,0.202020202,0,0,0.101010101,0,NA,NA,24.67848663,1.51008969402659
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.160164608,0,0,0,0,0,0.179964727,0,0,0,0.359929454,0.299941212,0,0,0,0,0,NA,NA,25.38088838,1.33096125848247
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.031914894,0.010638298,0.106382979,0,0,0,0,0,0,0,0,0,0,0,0.85106383,NA,NA,18.29800282,0.533892459078203
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.392156863,0,0,0,0,0,0,0.009803922,0,0,0,0,0,0,0.588235294,0.009803922,0,0,NA,NA,20.76012964,0.769915445132836
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0.103092784,0,0.309278351,0,0,0,0,0.020618557,0,0.103092784,0.154639175,0,0,0.309278351,0,NA,NA,24.8752922,1.56305539039861
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0.029126214,0,0,0,0,0.029126214,0.029126214,0,0,0.009708738,0,0.009708738,0,0,0.019417476,0,0.873786408,NA,NA,22.13740542,0.593402049179421
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.037037037,0.012345679,0,0.37037037,0,0,0,0.37037037,0.061728395,0,0,0,0.148148148,0,0,NA,NA,19.26941218,1.36687200497663
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.12371134,0,0.103092784,0,0.773195876,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,19.96523589,0.691655935384249
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0.336538462,0,0.115384615,0,0.048076923,0,0.115384615,0.076923077,0.019230769,0,0,0,0,0,0.240384615,0.048076923,0,0,NA,NA,19.10541539,1.77263086737534
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.010638298,0,0.265957447,0.085106383,0,0,0,0,0,0,0,0,0,0.638297872,NA,NA,18.22913273,0.896825616104585
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.490196078,0.196078431,0.245098039,0.068627451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,20.92078116,1.19743298579115
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,16.38930548,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,14.01853232,0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.37037037,0,0,0.024691358,0,0.148148148,0,0.012345679,0.12345679,0.296296296,0,0.024691358,0,0,0,0,0,0,NA,NA,21.50242169,1.50646726790884
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.054945055,0,0.32967033,0,0,0,0.131868132,0.010989011,0,0.032967033,0.21978022,0,0,0.21978022,0,NA,NA,25.92116188,1.62045160961954
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,26.31635653,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,19.18886709,0
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.022727273,0.340909091,0.170454545,0,0.056818182,0,0,0,0.011363636,0,0,0.113636364,0.284090909,0,NA,NA,21.6688721,1.57292880367662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,12.80272186,0
0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.265957447,0,0.106382979,0,0.159574468,0.021276596,0.063829787,0,0,0.106382979,0,0,0.191489362,0,0,0.085106383,NA,NA,17.75986031,1.90559876503012
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.028571429,0.019047619,0.619047619,0.333333333,0,0,0,0,0,0,0,0,0,0,0,NA,NA,19.19464873,0.840108104222925
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.641025641,0,0,0,0.064102564,0,0.256410256,0,0.038461538,0,0,0,0,0,0,0,0,0,NA,NA,17.70045579,0.935441874363851
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0.193548387,0,0,0,0.053763441,0.021505376,0.086021505,0,0,0.053763441,0,0,0.430107527,0.032258065,0,0.129032258,NA,NA,18.39855994,1.6636447374003
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,22.50229612,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.034883721,0,0.872093023,0,0,0,0,0,0,0,0.093023256,0,0,0,0,NA,NA,26.18366465,0.457335928119272
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.192307692,0,0.028846154,0,0.009615385,0,0.048076923,0,0.019230769,0,0,0.019230769,0,0,0,0.009615385,0,0.673076923,NA,NA,18.05620292,1.07299736638628
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.052631579,0,0,0,0.842105263,0,0,0,0,0,0,0,0.105263158,0,0,0,0,NA,NA,24.32702197,0.536664562849339
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.112359551,0.02247191,0.08988764,0,0.112359551,0.02247191,0.033707865,0.011235955,0.011235955,0.02247191,0.02247191,0.056179775,0,0.056179775,0.224719101,0.056179775,0.08988764,0.056179775,NA,NA,21.45168042,2.4631623844211
1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0.215053763,0,0.032258065,0,0,0,0.032258065,0,0,0,0,0,0,0.021505376,0.376344086,0,0.322580645,0,NA,NA,21.37988027,1.36737672904634
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,39.00905368,0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0.06097561,0.146341463,0,0,0,0,0.06097561,0,0.012195122,0,0.12195122,0.097560976,0,0,0.012195122,0.487804878,0,NA,NA,24.03507634,1.56367265896688
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,21.41923304,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.063291139,0.025316456,0.101265823,0.012658228,0.063291139,0.151898734,0.101265823,0.012658228,0,0,0.025316456,0,0,0.025316456,0.253164557,0.126582278,0,0.037974684,NA,NA,21.45168042,2.22287139986983
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.0625,0,0,0,0.6875,0,0,0,0,0,0,0.25,0,0,0,0,0,NA,NA,22.90582536,0.777462131910929
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.15,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.7,0,NA,NA,24.18805459,0.818808456222877
