"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action","environment.initial","Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome","diversity.desirability"
1,0,0,0,0,1,1,1,0,0,1,0,1.15875489248297,0,0,0,0,1.16802443102601,5.01521694520991e-254,1.04291885180492e-57,0,0,1.49764320193941e-129,0.693139245010709
0,1,0,0,0,1,1,1,0,0,1,0,0,2.50579461972553,0,0,0,1.27377592950788,1.48219693752374e-323,9.83645175618255e-319,0,0,2.87626006273306e-215,0.639036371914396
1,1,0,0,0,1,1,1,0,0,1,0,2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,4.94065645841247e-324,4.94065645841247e-324,0,0,9.88131291682493e-324,NA
0,0,1,0,0,1,1,1,0,0,1,0,0,0,2.99696410222578,0,0,1.21031457190054,9.88131291682493e-324,9.88131291682493e-324,0,0,3.63182620231164e-260,NA
1,0,1,0,0,1,1,1,0,0,1,0,1.08897409746404e+74,0,1.67779072965983e+74,0,0,8.62136481949231e+72,0,0,0,0,0,0.785572859323325
0,1,1,0,0,1,1,1,0,0,1,0,0,6.99236685564583e-133,2.99696410222578,0,0,1.21031457190054,9.88131291682493e-324,9.88131291682493e-324,0,0,1.82360369588055e-260,NA
1,1,1,0,0,1,1,1,0,0,1,0,1.36232470192913e+74,0,2.09894409885973e+74,0,0,1.07854707336826e+73,0,0,0,0,0,0.785572859323325
0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.723289691988043,0,1.49046283171865,2.08303599325714e-86,5.89593853260297e-238,0,0,1.49406468299039e-157,0.63183549030764
1,0,0,1,0,1,1,1,0,0,1,0,1.49259291114386,0,0,0.423467333286121,0,1.40441818286421,2.47032822920623e-323,2.47032822920623e-323,0,0,4.89882027460954e-262,0.986012649777133
0,1,0,1,0,1,1,1,0,0,1,0,0,2.73754791120529,0,0.209369608941227,0,1.39771092923218,1.48219693752374e-323,1.97626258336499e-323,0,0,1.59445024967645e-282,0.80202379335492
1,1,0,1,0,1,1,1,0,0,1,0,2.37211935556954,4.64302289696155,0,9.21934021791861e-215,0,1.52204054520382,4.94065645841247e-324,4.94065645841247e-324,0,0,9.88131291682493e-324,NA
0,0,1,1,0,1,1,1,0,0,1,0,0,0,2.9507252952791,0.219086086563431,0,1.32299825697531,9.88131291682493e-324,9.88131291682493e-324,0,0,3.68977020164936e-315,NA
1,0,1,1,0,1,1,1,0,0,1,0,8.37200662976057e+73,0,1.28988147144853e+74,0,0,6.62808450581636e+72,0,0,0,0,0,0.785572859323322
0,1,1,1,0,1,1,1,0,0,1,0,0,1.74177770258047e-119,2.9507252952791,0.219086086563431,0,1.32299825697531,9.88131291682493e-324,9.88131291682493e-324,0,0,2.44075978368644e-315,NA
1,1,1,1,0,1,1,1,0,0,1,0,1.10969442120732e+74,0,1.70971469109561e+74,0,0,8.78540680229497e+72,0,0,0,0,0,0.785572859323326
0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1.34221299819364,1.2688386578466,2.47032822920623e-323,0.215154198686337,0,0,0.224014512620563,1.10490172757749
1,0,0,0,1,1,1,1,0,0,1,0,6.65148526436321e-51,0,0,0,1.34221299819364,1.2688386578466,2.47032822920623e-323,0.215154198686338,0,0,0.224014512620562,1.10490172757749
0,1,0,0,1,1,1,1,0,0,1,0,0,2.04821804239538,0,0,0.931616746305744,1.28021509005028,1.48219693752374e-323,8.20990988258866e-27,0,0,1.69955133796319e-139,1.04581835901435
1,1,0,0,1,1,1,1,0,0,1,0,2.37211935556954,4.64302289696155,0,0,9.24357025325709e-45,1.52204054520382,0,4.94065645841247e-324,0,0,9.88131291682493e-324,NA
0,0,1,0,1,1,1,1,0,0,1,0,0,0,2.98453181705834,0,0.761027374919087,1.23907860988407,9.88131291682493e-324,9.88131291682493e-324,0,0,6.25611300900574e-229,NA
1,0,1,0,1,1,1,1,0,0,1,0,1.61803708080258e+74,0,2.4929221188441e+74,0,0,1.28099355141241e+73,0,0,0,0,0,0.785572859323329
0,1,1,0,1,1,1,1,0,0,1,0,0,8.55537643243321e-149,2.98453181705834,0,0.761027374919087,1.23907860988407,9.88131291682493e-324,9.88131291682493e-324,0,0,3.40508365237566e-229,NA
1,1,1,0,1,1,1,1,0,0,1,0,1.19206928012844e+74,0,1.83663026693598e+74,0,0,9.43756529933106e+72,0,0,0,0,0,0.785572859323327
0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0.600070016726363,1.31651211906971,1.50450912991086,2.47032822920623e-323,0.0695517069596835,0,0,2.64744870811912e-83,1.1112289881166
1,0,0,1,1,1,1,1,0,0,1,0,0.4511797265528,0,0,0.52882650869611,1.25714637331155,1.47485864704369,1.97626258336499e-323,0.0408662026776562,0,0,2.11869605418801e-120,1.31343769557637
0,1,0,1,1,1,1,1,0,0,1,0,0,2.35098508920747,0,0.228047666631478,0.829127899776424,1.41449806273568,9.88131291682493e-324,2.2915213155283e-230,0,0,3.28263006710422e-225,NA
1,1,0,1,1,1,1,1,0,0,1,0,2.37211935556954,4.64302289696155,0,3.88386165411556e-218,4.18977109036594e-45,1.52204054520382,0,4.94065645841247e-324,0,0,-9.88131291682493e-324,NA
0,0,1,1,1,1,1,1,0,0,1,0,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,9.88131291682493e-324,9.88131291682493e-324,0,0,2.1354766750555e-272,NA
1,0,1,1,1,1,1,1,0,0,1,0,2.03067579694802e+74,0,3.12867774816522e+74,0,0,1.60767798943738e+73,0,0,0,0,0,0.785572859323329
0,1,1,1,1,1,1,1,0,0,1,0,0,6.51814397618311e-139,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,9.88131291682493e-324,9.88131291682493e-324,0,0,1.42259212935709e-272,NA
1,1,1,1,1,1,1,1,0,0,1,0,9.70807272928919e+73,0,1.49573019835784e+74,0,0,7.68584274761675e+72,0,0,0,0,0,0.785572859323327
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10.5867691311638,0,0.631274815919589,0.216587402738363
1,0,0,0,0,0,0,0,1,0,1,0,7.2860614922671e-116,0,0,0,0,0,0,0,10.5867691311637,0,0.631274815919585,0.216587402738363
0,1,0,0,0,0,0,0,1,0,1,0,0,0.396925859321202,0,0,0,0,0,0,11.4844947099955,0,0.410215190721112,0.287788018145359
1,1,0,0,0,0,0,0,1,0,1,0,1.09833452888193e-83,0.396925859321203,0,0,0,0,0,0,11.4844947099954,0,0.41021519072111,0.287788018145361
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.11981757112575e-08,0,0,0,0,0,10.5867691517509,0,0.63127480905951,0.216587422290305
1,0,1,0,0,0,0,0,1,0,1,0,2.80365780296249e-114,0,1.03183775669483e-08,0,0,0,0,0,10.5867691501335,0,0.63127480959848,0.216587420829445
0,1,1,0,0,0,0,0,1,0,1,0,0,0.396925859321199,4.05020816680969e-58,0,0,0,0,0,11.4844947099955,0,0.410215190721115,0.287788018145359
1,1,1,0,0,0,0,0,1,0,1,0,1.36546166851797e-83,0.396925859321199,5.06036518040037e-58,0,0,0,0,0,11.4844947099955,0,0.410215190721115,0.287788018145359
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.44371759028057e-222,0,0,0,0,10.5867691311637,0,0.631274815919585,0.216587402738363
1,0,0,1,0,0,0,0,1,0,1,0,1.48211062121899e-115,0,0,2.6604213555582e-228,0,0,0,0,10.5867691311637,0,0.631274815919585,0.216587402738363
0,1,0,1,0,0,0,0,1,0,1,0,0,0.396925859321202,0,1.73302805109841e-274,0,0,0,0,11.4844947099955,0,0.41021519072111,0.287788018145359
1,1,0,1,0,0,0,0,1,0,1,0,1.38233027221844e-83,0.396925859321203,0,1.38120055809515e-274,0,0,0,0,11.4844947099954,0,0.41021519072111,0.287788018145361
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1.0961096918584e-08,5.98251817280398e-229,0,0,0,0,10.5867691513151,0,0.631274809204746,0.216587421897275
1,0,1,1,0,0,0,0,1,0,1,0,2.78621986179315e-114,0,1.00445567777825e-08,2.73090779491822e-229,0,0,0,0,10.5867691496301,0,0.631274809766225,0.216587420373441
0,1,1,1,0,0,0,0,1,0,1,0,0,0.396925859321199,2.93901829710646e-58,3.973786758211e-274,0,0,0,0,11.4844947099955,0,0.410215190721115,0.287788018145359
1,1,1,1,0,0,0,0,1,0,1,0,1.59639939054444e-83,0.396925859321199,3.96013965703825e-58,2.72502028725198e-274,0,0,0,0,11.4844947099955,0,0.410215190721115,0.287788018145359
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1.34695472073896e-137,0,0,0,10.5867691311638,0,0.631274815919589,0.216587402738363
1,0,0,0,1,0,0,0,1,0,1,0,2.15023143494794e-116,0,0,0,9.41729633085279e-140,0,0,0,10.5867691311637,0,0.631274815919585,0.216587402738363
0,1,0,0,1,0,0,0,1,0,1,0,0,0.396925859321202,0,0,1.46450630444708e-220,0,0,0,11.4844947099955,0,0.410215190721113,0.287788018145359
1,1,0,0,1,0,0,0,1,0,1,0,5.73644713892384e-84,0.396925859321203,0,0,1.1153941763373e-220,0,0,0,11.4844947099954,0,0.41021519072111,0.287788018145361
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1.10199720447959e-08,0,2.22668700899502e-141,0,0,0,10.5867691514233,0,0.631274809168679,0.216587421994921
1,0,1,0,1,0,0,0,1,0,1,0,1.40198595334035e-114,0,1.04400196009807e-08,0,8.2427271052449e-142,0,0,0,10.5867691503571,0,0.631274809523961,0.216587421031812
0,1,1,0,1,0,0,0,1,0,1,0,0,0.396925859321199,3.79383030238337e-58,0,7.18520838903214e-220,0,0,0,11.4844947099955,0,0.410215190721115,0.287788018145359
1,1,1,0,1,0,0,0,1,0,1,0,8.46214649744045e-84,0.396925859321198,4.62188561510925e-58,0,3.74953322392684e-220,0,0,0,11.4844947099955,0,0.410215190721115,0.287788018145359
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,6.7780868999543e-223,1.06954606855643e-137,0,0,0,10.5867691311638,0,0.631274815919589,0.216587402738363
1,0,0,1,1,0,0,0,1,0,1,0,6.35429961224928e-116,0,0,1.65733488819863e-228,5.15964557360428e-140,0,0,0,10.5867691311637,0,0.631274815919585,0.216587402738363
0,1,0,1,1,0,0,0,1,0,1,0,0,0.396925859321202,0,1.08537436332212e-274,1.41986772772571e-220,0,0,0,11.4844947099955,0,0.410215190721112,0.287788018145359
1,1,0,1,1,0,0,0,1,0,1,0,8.39255296587248e-84,0.396925859321203,0,1.0004575072654e-274,9.48881347189415e-221,0,0,0,11.4844947099954,0,0.41021519072111,0.287788018145361
0,0,1,1,1,0,0,0,1,0,1,0,0,0,1.08208211401871e-08,3.69040314391506e-229,2.53251298095375e-141,0,0,0,10.5867691510572,0,0.63127480929068,0.216587421664511
1,0,1,1,1,0,0,0,1,0,1,0,1.60983132665073e-114,0,1.01500888734787e-08,2.18573688005943e-229,7.65799144247716e-142,0,0,0,10.5867691498241,0,0.631274809701575,0.216587420549265
0,1,1,1,1,0,0,0,1,0,1,0,0,0.396925859321198,2.83956842768416e-58,2.64024340419065e-274,5.09283125497878e-220,0,0,0,11.4844947099955,0,0.410215190721115,0.287788018145359
1,1,1,1,1,0,0,0,1,0,1,0,1.07661454903672e-83,0.396925859321199,3.69721358125877e-58,2.09876443922473e-274,2.58972678082418e-220,0,0,0,11.4844947099955,0,0.410215190721115,0.287788018145359
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.13115877519994,0,0,13.320395414246,0,5.52006048319262e-147,0.401179178573807
1,0,0,0,0,1,0,0,1,0,1,0,1.08639512886316e-158,0,0,0,0,2.13115877519994,0,0,13.320395414246,0,2.27062989871925e-147,0.401179178573807
0,1,0,0,0,1,0,0,1,0,1,0,0,2.00110161664594e-93,0,0,0,2.13115877519994,0,0,13.320395414246,0,2.39781957954768e-150,0.401179178573807
1,1,0,0,0,1,0,0,1,0,1,0,6.17410445389558e-162,1.5359597605794e-93,0,0,0,2.13115877519994,0,0,13.320395414246,0,1.0916536696876e-150,0.401179178573807
0,0,1,0,0,1,0,0,1,0,1,0,0,0,8.00950496339513e-171,0,0,2.13115877519994,0,0,13.320395414246,0,1.15713355264651e-147,0.401179178573807
1,0,1,0,0,1,0,0,1,0,1,0,6.89250513907646e-159,0,4.37412982825535e-171,0,0,2.13115877519994,0,0,13.320395414246,0,3.62286472132992e-148,0.401179178573807
0,1,1,0,0,1,0,0,1,0,1,0,0,9.85984827914621e-94,1.68507150029515e-174,0,0,2.13115877519994,0,0,13.320395414246,0,2.06902125678894e-150,0.401179178573807
1,1,1,0,0,1,0,0,1,0,1,0,7.18584888636321e-162,6.89534126018206e-94,1.04807917070975e-174,0,0,2.13115877519994,0,0,13.320395414246,0,7.25112083997719e-151,0.401179178573807
0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,6.37128401057564e-245,0,2.13115877519994,0,0,13.320395414246,0,1.76158766525936e-147,0.401179178573807
1,0,0,1,0,1,0,0,1,0,1,0,7.71466285386653e-159,0,0,1.85377269516599e-245,0,2.13115877519994,0,0,13.320395414246,0,7.94238061152081e-148,0.401179178573807
0,1,0,1,0,1,0,0,1,0,1,0,0,1.54932941901554e-93,0,5.5488404436096e-253,0,2.13115877519994,0,0,13.320395414246,0,1.37346410883952e-150,0.401179178573807
1,1,0,1,0,1,0,0,1,0,1,0,5.22505496795249e-162,1.23197964527185e-93,0,1.72176656745138e-253,0,2.13115877519994,0,0,13.320395414246,0,6.5073360449044e-151,0.401179178573807
0,0,1,1,0,1,0,0,1,0,1,0,0,0,4.57274340840294e-171,1.27275802890169e-245,0,2.13115877519994,0,0,13.320395414246,0,6.90962438499572e-148,0.401179178573807
1,0,1,1,0,1,0,0,1,0,1,0,5.64842567062712e-159,0,2.87556871610218e-171,2.30538904880876e-246,0,2.13115877519994,0,0,13.320395414246,0,2.40968495788359e-148,0.401179178573807
0,1,1,1,0,1,0,0,1,0,1,0,0,8.97157779439156e-94,1.00567576098699e-174,5.25092074852086e-253,0,2.13115877519994,0,0,13.320395414246,0,1.26081120209034e-150,0.401179178573807
1,1,1,1,0,1,0,0,1,0,1,0,5.92768313003649e-162,6.50926269916804e-94,7.03649389668091e-175,1.14053914770143e-253,0,2.13115877519994,0,0,13.320395414246,0,4.89795335940967e-151,0.401179178573807
0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1.10554832476509e-42,2.13115877519994,0,0,13.320395414246,0,1.8470725509627e-149,0.401179178573807
1,0,0,0,1,1,0,0,1,0,1,0,5.00067584206271e-162,0,0,0,9.57363746923597e-43,2.13115877519994,0,0,13.320395414246,0,1.17639110794752e-149,0.401179178573807
0,1,0,0,1,1,0,0,1,0,1,0,0,1.67105836197042e-93,0,0,1.95062283695747e-43,2.13115877519994,0,0,13.320395414246,0,3.05737211694507e-150,0.401179178573807
1,1,0,0,1,1,0,0,1,0,1,0,4.10501540291396e-162,1.43145073736587e-93,0,0,1.17086055463054e-43,2.13115877519994,0,0,13.320395414246,0,1.67870261653519e-150,0.401179178573807
0,0,1,0,1,1,0,0,1,0,1,0,0,0,3.18388680629077e-174,0,4.81383333834012e-43,2.13115877519994,0,0,13.320395414246,0,5.29696277970068e-150,0.401179178573807
1,0,1,0,1,1,0,0,1,0,1,0,7.53076874383503e-162,0,2.29421792760795e-174,0,2.30962272539843e-43,2.13115877519994,0,0,13.320395414246,0,2.27628263690667e-150,0.401179178573807
0,1,1,0,1,1,0,0,1,0,1,0,0,8.4324067249083e-94,1.41330483751272e-174,0,1.9929634511744e-43,2.13115877519994,0,0,13.320395414246,0,2.45215931601223e-150,0.401179178573807
1,1,1,0,1,1,0,0,1,0,1,0,5.58434135778345e-162,6.65397584679333e-94,1.02903655076446e-174,0,7.9761594927997e-44,2.13115877519994,0,0,13.320395414246,0,1.04631074773147e-150,0.401179178573807
0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,4.45505651386811e-252,8.8274288267838e-43,2.13115877519994,0,0,13.320395414246,0,7.94671556510428e-150,0.401179178573807
1,0,0,1,1,1,0,0,1,0,1,0,6.29841108526626e-162,0,0,2.43031591689115e-252,6.46675194647115e-43,2.13115877519994,0,0,13.320395414246,0,4.56658230966232e-150,0.401179178573807
0,1,0,1,1,1,0,0,1,0,1,0,0,1.36630134001663e-93,0,4.45707330591871e-253,1.56250433549656e-43,2.13115877519994,0,0,13.320395414246,0,1.76472271007025e-150,0.401179178573807
1,1,0,1,1,1,0,0,1,0,1,0,4.02961088859274e-162,1.17516067764764e-93,0,1.91411024308264e-253,8.07373267960794e-44,2.13115877519994,0,0,13.320395414246,0,9.4291844764795e-151,0.401179178573807
0,0,1,1,1,1,0,0,1,0,1,0,0,0,2.02713392202287e-174,1.43898367944383e-252,4.25178939483682e-43,2.13115877519994,0,0,13.320395414246,0,3.27959273676849e-150,0.401179178573807
1,0,1,1,1,1,0,0,1,0,1,0,6.94190625103233e-162,0,1.54059632783269e-174,4.53769366436916e-253,1.80611966100642e-43,2.13115877519994,0,0,13.320395414246,0,1.40921098934701e-150,0.401179178573807
0,1,1,1,1,1,0,0,1,0,1,0,0,7.97171529894823e-94,9.08608353273902e-175,4.16703879132243e-253,1.5188969880469e-43,2.13115877519994,0,0,13.320395414246,0,1.51647172089434e-150,0.401179178573807
1,1,1,1,1,1,0,0,1,0,1,0,4.9501778643643e-162,6.31736640965892e-94,7.01513794744673e-175,1.27502147783631e-253,5.71866013741339e-44,2.13115877519994,0,0,13.320395414246,0,6.71051559444455e-151,0.401179178573807
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.88131291682493e-324,0,10.5867691311638,0,0.631274815919589,NA
1,0,0,0,0,0,1,0,1,0,1,0,8.42329993853487e-116,0,0,0,0,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585,NA
0,1,0,0,0,0,1,0,1,0,1,0,0,0.396925859321202,0,0,0,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721111,NA
1,1,0,0,0,0,1,0,1,0,1,0,1.20567579846162e-83,0.396925859321203,0,0,0,0,9.88131291682493e-324,0,11.4844947099954,0,0.41021519072111,NA
0,0,1,0,0,0,1,0,1,0,1,0,0,0,1.12763505422421e-08,0,0,0,-9.88131291682493e-324,0,10.5867691518946,0,0.63127480901162,0.216587422419806
1,0,1,0,0,0,1,0,1,0,1,0,3.2824742721104e-114,0,1.03423110450346e-08,0,0,0,-9.88131291682493e-324,0,10.5867691501775,0,0.631274809583819,0.216587420869271
0,1,1,0,0,0,1,0,1,0,1,0,0,0.396925859321199,4.50689841668575e-58,0,0,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115,NA
1,1,1,0,0,0,1,0,1,0,1,0,1.47400289369034e-83,0.396925859321199,5.52970366417119e-58,0,0,0,-9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115,0.287788018145359
0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2.17626985717927e-222,0,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585,NA
1,0,0,1,0,0,1,0,1,0,1,0,1.85922235409291e-115,0,0,3.6228325519807e-228,0,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585,NA
0,1,0,1,0,0,1,0,1,0,1,0,0,0.396925859321202,0,2.61977714746036e-274,0,0,9.88131291682493e-324,0,11.4844947099955,0,0.41021519072111,NA
1,1,0,1,0,0,1,0,1,0,1,0,1.54599605183163e-83,0.396925859321203,0,1.92054294218765e-274,0,0,9.88131291682493e-324,0,11.4844947099954,0,0.41021519072111,NA
0,0,1,1,0,0,1,0,1,0,1,0,0,0,1.09938369222596e-08,8.78270447329673e-229,0,0,-9.88131291682493e-324,0,10.5867691513752,0,0.631274809184689,0.21658742195158
1,0,1,1,0,0,1,0,1,0,1,0,3.20576748783064e-114,0,1.0033378913292e-08,3.55474148711441e-229,0,0,9.88131291682493e-324,0,10.5867691496095,0,0.631274809773072,NA
0,1,1,1,0,0,1,0,1,0,1,0,0,0.396925859321199,3.09059525785164e-58,5.60446451301331e-274,0,0,-9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115,0.287788018145359
1,1,1,1,0,0,1,0,1,0,1,0,1.74153442088028e-83,0.396925859321199,4.17242671220359e-58,3.61244512918794e-274,0,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115,NA
0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1.51345226826026e-137,0,9.88131291682493e-324,0,10.5867691311638,0,0.631274815919589,NA
1,0,0,0,1,0,1,0,1,0,1,0,1.95890933471574e-116,0,0,0,1.09341389132206e-139,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585,NA
0,1,0,0,1,0,1,0,1,0,1,0,0,0.396925859321202,0,0,1.86971075354038e-220,0,-9.88131291682493e-324,0,11.4844947099955,0,0.410215190721113,0.287788018145359
1,1,0,0,1,0,1,0,1,0,1,0,5.58894756904963e-84,0.396925859321203,0,0,1.42776041505249e-220,0,9.88131291682493e-324,0,11.4844947099954,0,0.41021519072111,NA
0,0,1,0,1,0,1,0,1,0,1,0,0,0,1.10545362728429e-08,0,2.57546306083454e-141,0,9.88131291682493e-324,0,10.5867691514868,0,0.631274809147504,NA
1,0,1,0,1,0,1,0,1,0,1,0,1.45045401172143e-114,0,1.0479996719963e-08,0,9.74532552960914e-142,0,9.88131291682493e-324,0,10.5867691504306,0,0.631274809499471,NA
0,1,1,0,1,0,1,0,1,0,1,0,0,0.396925859321199,4.09770045216871e-58,0,9.45815479381316e-220,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115,NA
1,1,1,0,1,0,1,0,1,0,1,0,8.49901324118079e-84,0.396925859321198,4.92960269933029e-58,0,4.86570641539032e-220,0,-9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115,0.287788018145359
0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,8.18887187493796e-223,1.19565705005608e-137,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585,NA
1,0,0,1,1,0,1,0,1,0,1,0,6.8872487670753e-116,0,0,2.02396987207963e-228,5.85544305885361e-140,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585,NA
0,1,0,1,1,0,1,0,1,0,1,0,0,0.396925859321202,0,1.42599713702239e-274,1.84226220627923e-220,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721112,NA
1,1,0,1,1,0,1,0,1,0,1,0,8.70415990983711e-84,0.396925859321203,0,1.27581805614185e-274,1.20118078320808e-220,0,-9.88131291682493e-324,0,11.4844947099954,0,0.41021519072111,0.287788018145361
0,0,1,1,1,0,1,0,1,0,1,0,0,0,1.08298049887573e-08,4.63000607149984e-229,3.0409002422536e-141,0,9.88131291682493e-324,0,10.5867691510737,0,0.631274809285176,NA
1,0,1,1,1,0,1,0,1,0,1,0,1.70775649566784e-114,0,1.01546538682986e-08,2.67274094110398e-229,9.04094641213092e-142,0,9.88131291682493e-324,0,10.5867691498325,0,0.631274809698778,NA
0,1,1,1,1,0,1,0,1,0,1,0,0,0.396925859321199,2.95234050849554e-58,3.36907416546356e-274,6.47937575455765e-220,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115,NA
1,1,1,1,1,0,1,0,1,0,1,0,1.11592254982853e-83,0.396925859321199,3.84265317220595e-58,2.61631281205623e-274,3.22568243937482e-220,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115,NA
0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,6.699166210863e-147,NA
1,0,0,0,0,1,1,0,1,0,1,0,1.27754217245203e-158,0,0,0,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,2.53547763581219e-147,NA
0,1,0,0,0,1,1,0,1,0,1,0,0,2.1534071234161e-93,0,0,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,2.63614227589338e-150,NA
1,1,0,0,0,1,1,0,1,0,1,0,6.85034171159205e-162,1.61524070369438e-93,0,0,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,1.15215027430084e-150,NA
0,0,1,0,0,1,1,0,1,0,1,0,0,0,9.15362021031773e-171,0,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,1.21938678724873e-147,NA
1,0,1,0,0,1,1,0,1,0,1,0,7.50686370256693e-159,0,4.7660686570698e-171,0,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,3.64020087525563e-148,NA
0,1,1,0,0,1,1,0,1,0,1,0,0,1.01116633443302e-93,1.92414495426913e-174,0,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,2.20446266193081e-150,NA
1,1,1,0,0,1,1,0,1,0,1,0,7.78435886647887e-162,6.96620744253637e-94,1.1493870503185e-174,0,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,7.41616614703696e-151,NA
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,7.85310587857075e-245,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,1.64123353498293e-147,NA
1,0,0,1,0,1,1,0,1,0,1,0,8.25260026246724e-159,0,0,2.15530761403293e-245,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,7.39089785502016e-148,NA
0,1,0,1,0,1,1,0,1,0,1,0,0,1.58171385543798e-93,0,7.13379990720453e-253,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,1.35345336576017e-150,NA
1,1,0,1,0,1,1,0,1,0,1,0,5.56888158512729e-162,1.25006501726166e-93,0,2.09140954812574e-253,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,6.35310875653492e-151,NA
0,0,1,1,0,1,1,0,1,0,1,0,0,0,4.74594808091107e-171,1.56141627914624e-245,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,6.66840235557093e-148,NA
1,0,1,1,0,1,1,0,1,0,1,0,5.93345444141039e-159,0,2.96103236615051e-171,2.67780043599548e-246,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,2.30411088565109e-148,NA
0,1,1,1,0,1,1,0,1,0,1,0,0,9.07644862402767e-94,1.05871888169345e-174,6.47917214554345e-253,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,1.24569889654869e-150,NA
1,1,1,1,0,1,1,0,1,0,1,0,6.22915543256415e-162,6.54161104041749e-94,7.33678046169535e-175,1.3405239886646e-253,0,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,4.7882716134436e-151,NA
0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1.13765147463353e-42,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,2.01752669360717e-149,NA
1,0,0,0,1,1,1,0,1,0,1,0,4.83561724436993e-162,0,0,0,1.00299197077708e-42,2.13115877519994,-4.94065645841247e-324,0,13.320395414246,0,1.30336728634727e-149,0.401179178573807
0,1,0,0,1,1,1,0,1,0,1,0,0,1.72260256599402e-93,0,0,2.18578049097223e-43,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,3.38809046218213e-150,NA
1,1,0,0,1,1,1,0,1,0,1,0,4.2075264133463e-162,1.47642666238118e-93,0,0,1.35242230870502e-43,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,1.85709172006754e-150,NA
0,0,1,0,1,1,1,0,1,0,1,0,0,0,3.3992153776531e-174,0,5.0559980744811e-43,2.13115877519994,4.94065645841247e-324,0,13.320395414246,0,5.59652842630468e-150,NA
