"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","diversity.desirability"
1,1,0,1,0,0,0,1,1,1,1,0,0,0.810092396239882,4.1797801696365e-46,0,0.353681770766745,0,0,0,2.47032822920623e-323,0.712510466336692,4.80653741153568e-126,9.29983463262971e-155,0,1.04486271452179
0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0.0678955942388738,0.475367048881902,0,0,0,6.76871666439229e-57,0.880789349078526,0.0832168406697391,5.91573215909199e-153,0,0.977448839046639
1,0,1,1,0,0,0,1,1,1,1,0,0,0.810092396239882,0,3.80776455486505e-15,0.353681770766742,0,0,0,2.47032822920623e-323,0.712510466336691,2.78908347385172e-127,4.34004042539776e-155,0,1.04486271452185
0,1,1,1,0,0,0,1,1,1,1,0,0,0,1.33175768370191e-52,0.0678955951297315,0.475367048155721,0,0,0,8.10822917490605e-57,0.880789348935795,0.0832168400698222,1.18000919330069e-152,0,0.977448839493991
1,1,1,1,0,0,0,1,1,1,1,0,0,0.810092396239882,3.81707355275396e-46,3.8960895399227e-15,0.353681770766742,0,0,0,2.47032822920623e-323,0.712510466336691,3.91497531949954e-127,8.57113545127929e-155,0,1.04486271452185
0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.649992703495818,0,0,7.46063996018487e-21,0.504462443617788,0.12262888626525,3.94620946326734e-129,0,0.935642403346919
1,0,0,0,1,0,0,1,1,1,1,0,0,0.719509517379292,0,0,0,0.515327634166497,0,0,7.68729477418024e-285,0.491558381165937,1.12382676152654e-103,9.98946417646645e-152,0,1.08332978985307
0,1,0,0,1,0,0,1,1,1,1,0,0,0,0.175890588235401,0,0,0.50885302468653,0,0,2.29425706984914e-23,0.555703684373512,0.12262888626525,1.44589213441883e-109,0,1.2145308108543
1,1,0,0,1,0,0,1,1,1,1,0,0,0.719509517397464,2.37721226946559e-10,0,0,0.515327633961087,0,0,6.09472349304568e-294,0.491558381229697,7.03137503223575e-105,1.0710489317054e-153,0,1.0833297929574
0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0.434768326210287,0,0.147087351480283,0,0,3.47471113123756e-23,0.647655886774969,3.38878778962664e-70,8.87723689358262e-124,0,0.959275463907906
1,0,1,0,1,0,0,1,1,1,1,0,0,0.719509537177642,0,5.25447499849909e-07,0,0.515326996301594,0,0,1.02551448131103e-293,0.491558532630864,1.00480435702918e-106,4.16115802111365e-154,0,1.08333429779607
0,1,1,0,1,0,0,1,1,1,1,0,0,0,3.48316676026876e-16,0.434768324680979,0,0.1470873536236,0,0,3.29157772428713e-23,0.647655886492437,2.82830143572051e-69,3.1778540384511e-123,0,0.959275465910429
1,1,1,0,1,0,0,1,1,1,1,0,0,0.719509532722984,1.34694028655286e-10,4.06947295977935e-07,0,0.515327140038092,0,0,7.51419744532937e-294,0.491558498508268,2.60813619066942e-106,9.93990677585223e-154,0,1.08333334319943
0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0.288420642632897,0.390159185572882,0,0,1.47229208209189e-54,0.764878314899644,0.12262888626525,2.36353583355769e-172,0,1.20727779227495
1,0,0,1,1,0,0,1,1,1,1,0,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,2.47032822920623e-323,0.590653165531019,1.08468450361886e-118,9.98615935967697e-174,0,1.22646445992118
0,1,0,1,1,0,0,1,1,1,1,0,0,0,2.06479932846393e-42,0,0.288420642632897,0.390159185572882,0,0,1.76501575019003e-54,0.764878314899644,0.12262888626525,5.45357192963092e-172,0,1.20727779227495
1,1,0,1,1,0,0,1,1,1,1,0,0,0.777977269266948,4.22297738376018e-38,0,0.111768694679855,0.403304702078509,0,0,2.47032822920623e-323,0.590653165531019,1.21766073544985e-118,1.85869290904083e-173,0,1.22646445992118
0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,3.94176660061702e-09,0.288420642182972,0.390159181201369,0,0,1.81494726476396e-54,0.764878315765831,0.122628883701604,6.68580476889736e-172,0,1.20727783847603
1,0,1,1,1,0,0,1,1,1,1,0,0,0.777977269266948,0,2.55383242265381e-29,0.111768694679855,0.403304702078509,0,0,2.47032822920623e-323,0.590653165531019,4.57983844842731e-119,1.25643130344857e-173,0,1.22646445992118
0,1,1,1,1,0,0,1,1,1,1,0,0,0,1.09151737122386e-42,4.04795663731404e-09,0.28842064217085,0.390159181083602,0,0,2.10444689552547e-54,0.764878315789166,0.122628883632541,1.28545129246433e-171,0,1.20727783965196
1,1,1,1,1,0,0,1,1,1,1,0,0,0.777977269266948,3.80173566890117e-38,2.64496660570565e-29,0.111768694679855,0.403304702078509,0,0,2.47032822920623e-323,0.590653165531019,5.47435410976588e-119,2.14642641085036e-173,0,1.22646445992118
0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0.126044540480077,0,0.169456687295782,0.135725188350127,0.12262888626525,0.0352262978687844,0,1.52169610377402
1,0,0,0,0,1,0,1,1,1,1,0,0,0.484026785354386,0,0,0,0,7.33848366832782e-43,0,5.99343196323565e-88,0.175188401933832,3.68648305609941e-49,0.0777438608001085,0,0.854896507102079
0,1,0,0,0,1,0,1,1,1,1,0,0,0,0.559551039973401,0,0,0,3.74880834674152e-160,0,0.00296273487495162,0.56043687861635,0.12262888626525,8.88758102781094e-05,0,0.962106248837521
1,1,0,0,0,1,0,1,1,1,1,0,0,0.640897248548447,0.387453969778067,0,0,0,5.31469717542173e-213,0,1.74488657104438e-238,0.489702644752272,3.14848009658194e-86,9.58070025169557e-39,0,1.07756420868573
0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0.535934623446373,0,0,3.52372602304052e-210,0,4.88080247936113e-19,0.663317991239174,2.25732798323014e-105,3.02900468519787e-114,0,0.687495290621396
1,0,1,0,0,1,0,1,1,1,1,0,0,0.681564758125195,0,0.353974870123193,0,0,1.03554723226809e-237,0,1.48992746882697e-256,0.543256421806113,2.60120173277411e-204,1.43178228200203e-117,0,1.06496250697098
0,1,1,0,0,1,0,1,1,1,1,0,0,0,1.29373003476146e-17,0.535934623446373,0,0,2.52090131860503e-210,0,4.95169078758827e-19,0.663317991239174,3.26820954039918e-104,1.7370086874137e-113,0,0.687495290621397
1,1,1,0,0,1,0,1,1,1,1,0,0,0.681564758127999,1.33788865346754e-10,0.35397487002331,0,0,3.37715539620789e-244,0,5.11535673096745e-264,0.543256421809684,3.3936772063686e-207,4.38309874836448e-118,0,1.06496250890313
0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0.529431524097282,0,1.34597809830885e-318,0,9.74444100904104e-59,0.890179979505979,0.12262888626525,2.10597677872056e-154,0,0.885563110975294
1,0,0,1,0,1,0,1,1,1,1,0,0,0.810092396239883,0,0,0.353681770766745,0,2.47032822920623e-323,0,2.47032822920623e-323,0.712510466336691,1.92662012529613e-124,1.04014788705251e-152,0,1.04486271452179
0,1,0,1,0,1,0,1,1,1,1,0,0,0,1.14956578098784e-50,0,0.529431524097282,0,2.88494811919621e-318,0,1.26199908459863e-58,0.890179979505979,0.12262888626525,6.06918639977984e-154,0,0.885563110975294
1,1,0,1,0,1,0,1,1,1,1,0,0,0.810092396239882,4.40921395563368e-46,0,0.353681770766745,0,2.47032822920623e-323,0,2.47032822920623e-323,0.712510466336692,5.14573627689862e-126,7.46927125889175e-155,0,1.04486271452179
0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0.0678955949731691,0.475367048283342,0,1.43623036631233e-313,0,6.8101533873313e-57,0.880789348960878,0.0832168401752537,4.20606893172003e-153,0,0.977448839415372
1,0,1,1,0,1,0,1,1,1,1,0,0,0.810092396239882,0,3.92244019072739e-15,0.353681770766742,0,2.47032822920623e-323,0,2.47032822920623e-323,0.712510466336691,2.76470716505625e-127,3.34916088512151e-155,0,1.04486271452186
0,1,1,1,0,1,0,1,1,1,1,0,0,0,1.40494556576589e-52,0.0678955959004292,0.475367047527488,0,2.41438825558939e-313,0,8.13530111314028e-57,0.880789348812315,0.0832168395508229,8.88049780514645e-153,0,0.977448839881003
1,1,1,1,0,1,0,1,1,1,1,0,0,0.810092396239882,3.97225548180352e-46,4.01203320165169e-15,0.353681770766742,0,2.47032822920623e-323,0,2.47032822920623e-323,0.712510466336691,3.8955882413256e-127,6.83599911626412e-155,0,1.04486271452186
0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.649992703495818,1.34188229410483e-320,0,7.46354815785816e-21,0.504462443617788,0.12262888626525,3.2099117858394e-129,0,0.935642403346919
1,0,0,0,1,1,0,1,1,1,1,0,0,0.719509517379292,0,0,0,0.515327634166497,2.47032822920623e-323,0,8.27758585220164e-285,0.491558381165937,1.19649661976538e-103,8.48815189386783e-152,0,1.08332978985307
0,1,0,0,1,1,0,1,1,1,1,0,0,0,0.175890588235401,0,0,0.50885302468653,5.95085006162592e-305,0,2.27980608822726e-23,0.555703684373512,0.12262888626525,1.35138323505602e-109,0,1.2145308108543
1,1,0,0,1,1,0,1,1,1,1,0,0,0.719509517398071,2.45660817852358e-10,0,0,0.515327633954227,2.47032822920623e-323,0,6.44034767321123e-294,0.491558381231827,7.4245868345863e-105,9.61906350304931e-154,0,1.08332979305641
0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0.434768326437243,0,0.147087351162205,2.47506488034627e-248,0,3.50444637944667e-23,0.647655886816898,2.39726122269937e-70,7.17390137658307e-124,0,0.959275463610724
1,0,1,0,1,1,0,1,1,1,1,0,0,0.719509537892363,0,5.44416286002687e-07,0,0.515326973274504,2.47032822920623e-323,0,1.07550157095775e-293,0.491558538098782,8.5787038908975e-107,3.4758148320024e-154,0,1.08333444935043
0,1,1,0,1,1,0,1,1,1,1,0,0,0,3.37285357003755e-16,0.434768324933844,0,0.147087353269211,1.43297170500674e-248,0,3.31245675292318e-23,0.647655886539153,2.04996610642222e-69,2.6809002243194e-123,0,0.959275465579321
1,1,1,0,1,1,0,1,1,1,1,0,0,0.719509533338566,1.35136574367927e-10,4.23283963320144e-07,0,0.515327120205874,2.47032822920623e-323,0,7.83523462618378e-294,0.491558503217575,2.3310911591977e-106,8.57677745110935e-154,0,1.08333347612944
0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.288420642632897,0.390159185572882,2.47032822920623e-323,0,1.44670454669343e-54,0.764878314899644,0.12262888626525,1.86370018376949e-172,0,1.20727779227495
1,0,0,1,1,1,0,1,1,1,1,0,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,2.47032822920623e-323,0.590653165531019,1.11010139737522e-118,8.21046979857128e-174,0,1.22646445992118
0,1,0,1,1,1,0,1,1,1,1,0,0,0,2.11630542482889e-42,0,0.288420642632897,0.390159185572882,2.47032822920623e-323,0,1.73456775002992e-54,0.764878314899644,0.12262888626525,4.47891204861787e-172,0,1.20727779227495
1,1,0,1,1,1,0,1,1,1,1,0,0,0.777977269266948,4.29539336851303e-38,0,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,2.47032822920623e-323,0.590653165531019,1.24754740034643e-118,1.56108662482488e-173,0,1.22646445992118
0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,4.04465727984757e-09,0.288420642171227,0.390159181087261,2.47032822920623e-323,0,1.80396444147681e-54,0.764878315788441,0.122628883634686,5.46408275304273e-172,0,1.20727783961545
1,0,1,1,1,1,0,1,1,1,1,0,0,0.777977269266948,0,2.65817063339946e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,2.47032822920623e-323,0.590653165531019,4.5645102141315e-119,1.0377220104255e-173,0,1.22646445992118
0,1,1,1,1,1,0,1,1,1,1,0,0,0,1.09166351724601e-42,4.1565834860011e-09,0.288420642158452,0.390159180963132,2.47032822920623e-323,0,2.08973955823946e-54,0.764878315813036,0.122628883561892,1.09435376503623e-171,0,1.20727784085304
1,1,1,1,1,1,0,1,1,1,1,0,0,0.777977269266948,3.8516938539802e-38,2.75221508340124e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,2.47032822920623e-323,0.590653165531019,5.46823389697473e-119,1.80238005868692e-173,0,1.22646445992118
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.351292207307818,1.94974570204404e-254,0.163219210603339,0.00140924161396505,0.0153026144185174,0,0.753987117358148
1,0,0,0,0,0,1,1,1,1,1,0,0,0.418880527168264,0,0,0,0,0,0.245350582858336,2.47032822920623e-323,0.197335737539027,7.87314277554678e-81,2.60303358284865e-16,0,1.04588685886862
0,1,0,0,0,0,1,1,1,1,1,0,0,0,0.431714894030148,0,0,0,0,0.227724743951159,1.27501771814596e-199,0.474984400753256,0.0438707182273592,5.83776249948355e-31,0,1.17430535746352
1,1,0,0,0,0,1,1,1,1,1,0,0,0.619995116997151,0.350268050672631,0,0,0,0,0.0751666254709726,1.18891666884786e-297,0.462177278564418,8.54423911136177e-96,5.64124189335638e-48,0,1.21649104672568
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0.342255473177365,0,0,0,0.325193651321926,1.20398509693896e-283,0.486297951420365,1.81943618017568e-104,1.7595807700601e-113,0,1.08157025577144
1,0,1,0,0,0,1,1,1,1,1,0,0,0.614895990392232,0,0.262868160149034,0,0,0,0.182855920721107,1.97626258336499e-323,0.455462397515364,6.92533704600365e-199,7.63820701271489e-119,0,1.2862152613493
0,1,1,0,0,0,1,1,1,1,1,0,0,0,4.50037284293578e-06,0.342253129052666,0,0,0,0.325192193456084,1.12881968043819e-289,0.48629900182353,3.25949216555537e-103,1.62186985093687e-113,0,1.08161781459027
1,1,1,0,0,0,1,1,1,1,1,0,0,0.614904977128385,5.16671050719763e-05,0.262840212779448,0,0,0,0.182836961296727,1.97626258336499e-323,0.455474095150379,1.78748125352389e-196,2.10094450943083e-117,0,1.28653419089645
0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0.48257941930479,0,0,0.367304791542355,1.97626258336499e-323,0.835910625243483,1.29270326674633e-05,2.95205086970594e-207,0,1.03799749191001
1,0,0,1,0,0,1,1,1,1,1,0,0,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935018,1.48219693752374e-323,0.684792909150441,1.45790228902291e-151,7.23556932728674e-179,0,1.24612492945393
0,1,0,1,0,0,1,1,1,1,1,0,0,0,1.41683104141604e-102,0,0.482579405897621,0,0,0.367304853541339,1.97626258336499e-323,0.835910602520871,1.30102143799867e-05,5.3060836443167e-207,0,1.03799804241963
1,1,0,1,0,0,1,1,1,1,1,0,0,0.789044319253965,1.82423701872074e-69,0,0.333530348683293,0,0,0.171869611935016,1.48219693752374e-323,0.684792909150441,6.76699339322257e-154,5.05319730254256e-182,0,1.24612492945393
0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,4.56041844114083e-75,0.482579488017849,0,0,0.367304473791109,1.97626258336499e-323,0.835910741699121,1.25007170813799e-05,4.13441097402558e-207,0,1.03799466545721
1,0,1,1,0,0,1,1,1,1,1,0,0,0.789044319253964,0,1.23088629519426e-50,0.333530348683293,0,0,0.171869611935017,1.48219693752374e-323,0.684792909150441,2.85448949843554e-154,2.91806248042841e-182,0,1.24612492945393
0,1,1,1,0,0,1,1,1,1,1,0,0,0,1.60331290129781e-102,5.22977868000975e-75,0.482579469022093,0,0,0.367304561633641,1.97626258336499e-323,0.835910709504906,1.26185724024425e-05,6.72379275247871e-207,0,1.03799544768299
1,1,1,1,0,0,1,1,1,1,1,0,0,0.789044319253964,1.83937951377559e-69,1.48254316333302e-50,0.333530348683293,0,0,0.171869611935017,1.48219693752374e-323,0.684792909150441,3.73685326946718e-154,5.25556115051123e-182,0,1.24612492945393
0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.672991912387571,0,0.330158717976908,2.47032822920623e-323,0.526439735218235,0.0084441369465931,7.37351225247481e-202,0,1.08750199843515
1,0,0,0,1,0,1,1,1,1,1,0,0,0.725201214065993,0,0,0,0.522942247997361,0,0.155264608775061,1.97626258336499e-323,0.497551351688233,6.58764252375834e-134,8.8349678761617e-188,0,1.27811423012313
0,1,0,0,1,0,1,1,1,1,1,0,0,0,1.32120086617406e-49,0,0,0.672991912388748,0,0.330158718196392,2.47032822920623e-323,0.526439735204622,0.00844413723301913,1.38628874648376e-201,0,1.08750199926623
1,1,0,0,1,0,1,1,1,1,1,0,0,0.725201214065991,5.64952863424528e-44,0,0,0.522942247997358,0,0.155264608775061,1.97626258336499e-323,0.497551351688232,9.54195694233128e-136,2.71312825680246e-191,0,1.27811423012313
0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,4.98071177286212e-59,0,0.672991912383154,0,0.33015871715329,2.47032822920623e-323,0.526439735269321,0.00844413587177207,1.16673115390535e-201,0,1.08750199531651
1,0,1,0,1,0,1,1,1,1,1,0,0,0.725201214065991,0,1.34976735392642e-52,0,0.522942247997359,0,0.155264608775062,1.97626258336499e-323,0.497551351688232,4.712969854426e-136,1.62965027855816e-191,0,1.27811423012313
0,1,1,0,1,0,1,1,1,1,1,0,0,0,1.41331825176278e-49,5.01983283464477e-59,0,0.672991912385141,0,0.330158717523684,2.47032822920623e-323,0.526439735246347,0.00844413635513585,1.96414234245336e-201,0,1.08750199671901
1,1,1,0,1,0,1,1,1,1,1,0,0,0.725201214065991,5.26773267950267e-44,1.48955720478802e-52,0,0.522942247997359,0,0.155264608775061,1.97626258336499e-323,0.497551351688232,5.79396788970392e-136,2.9837260376777e-191,0,1.27811423012313
0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0.158321319933991,0.531011479474993,0,0.3394716342624,2.47032822920623e-323,0.670008338139194,0.00522484898702805,8.30216592295565e-228,0,1.2902860449463
1,0,0,1,1,0,1,1,1,1,1,0,0,0.754208561399569,0,0,0.0556355403461467,0.467051221025527,0,0.152635602453373,1.97626258336499e-323,0.546776674598548,2.08807092227319e-142,5.77252311336331e-201,0,1.36232849817708
0,1,0,1,1,0,1,1,1,1,1,0,0,0,1.10191117027722e-87,0,0.158321316630026,0.53101148253599,0,0.339471640055884,2.47032822920623e-323,0.670008334788146,0.00522485696754054,1.29683090938162e-227,0,1.29028606547875
1,1,0,1,1,0,1,1,1,1,1,0,0,0.754208561399566,7.54025232123514e-58,0,0.0556355403461413,0.467051221025533,0,0.152635602453373,1.97626258336499e-323,0.546776674598544,2.44112226810693e-142,9.46208777525566e-201,0,1.36232849817708
0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,7.90611175074125e-89,0.15832133199405,0.531011468301816,0,0.33947161311512,2.47032822920623e-323,0.670008350371115,0.00522481985669403,1.08579212941363e-227,0,1.290285969999
1,0,1,1,1,0,1,1,1,1,1,0,0,0.754208561399579,0,1.74956454574721e-63,0.0556355403461671,0.467051221025505,0,0.152635602453372,1.97626258336499e-323,0.546776674598566,1.54200187613287e-142,6.6899079077459e-201,0,1.3623284981771
0,1,1,1,1,0,1,1,1,1,1,0,0,0,1.11831808486581e-87,8.9472207401424e-89,0.158321327753726,0.531011472230312,0,0.339471620550522,2.47032822920623e-323,0.670008346070363,0.00522483009894471,1.62283899315142e-227,0,1.29028599635055
1,1,1,1,1,0,1,1,1,1,1,0,0,0.754208561399576,7.25268320636094e-58,2.03975896969195e-63,0.0556355403461614,0.467051221025511,0,0.152635602453372,1.97626258336499e-323,0.546776674598561,1.80978759366442e-142,1.04374577713206e-200,0,1.3623284981771
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.18886033098267e-10,0.351307776645353,6.37933273151271e-256,0.163222583312101,0.00143626643610107,0.0152875765042281,0,0.754163703850016
1,0,0,0,0,1,1,1,1,1,1,0,0,0.418880527168264,0,0,0,0,2.14876380280527e-70,0.245350582858336,2.47032822920623e-323,0.197335737539027,9.1309754752111e-81,1.78615567621532e-16,0,1.04588685886861
0,1,0,0,0,1,1,1,1,1,1,0,0,0,0.431714894030148,0,0,0,2.91289921760226e-144,0.227724743951159,5.14337689255333e-200,0.474984400753256,0.0438707182273592,3.13887143517731e-31,0,1.17430535746352
1,1,0,0,0,1,1,1,1,1,1,0,0,0.619995116997151,0.350268050672631,0,0,0,8.46549893046426e-205,0.0751666254709726,7.58191709041967e-298,0.462177278564418,9.10509247821732e-96,3.91270476216865e-48,0,1.21649104672568
0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0.342255473177365,0,0,2.52469804776462e-157,0.325193651321926,6.99635035145785e-284,0.486297951420365,2.09991735905777e-104,8.64828014912198e-114,0,1.08157025577144
1,0,1,0,0,1,1,1,1,1,1,0,0,0.614895990392232,0,0.262868160149034,0,0,2.39052981916547e-212,0.182855920721107,1.97626258336499e-323,0.455462397515364,8.02573218138954e-199,5.12570203617355e-119,0,1.2862152613493
0,1,1,0,0,1,1,1,1,1,1,0,0,0,4.51589536622113e-06,0.34225312096738,0,0,7.74602915822903e-161,0.325192188427657,6.92645170270552e-290,0.48629900544653,3.53414535191119e-103,9.39083853929058e-114,0,1.08161796515098
1,1,1,0,0,1,1,1,1,1,1,0,0,0.614904991895266,5.1752005899196e-05,0.262840166854562,0,0,1.89244898900473e-213,0.182836930140976,1.97626258336499e-323,0.455474114371452,1.98479564197211e-196,1.49816749714173e-117,0,1.28653465891293
0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.482579420411365,0,2.47032822920623e-323,0.3673047864252,1.97626258336499e-323,0.835910627118918,1.29201671708833e-05,1.9223677445942e-207,0,1.03799744645891
1,0,0,1,0,1,1,1,1,1,1,0,0,0.789044319253964,0,0,0.333530348683293,0,2.47032822920623e-323,0.171869611935018,1.48219693752374e-323,0.684792909150441,1.49662132904954e-151,5.25154287719103e-179,0,1.24612492945393
0,1,0,1,0,1,1,1,1,1,1,0,0,0,1.46293567952968e-102,0,0.482579406792782,0,2.47032822920623e-323,0.367304849401831,1.97626258336499e-323,0.835910604037999,1.30046605595411e-05,3.57789542659004e-207,0,1.03799800567343
1,1,0,1,0,1,1,1,1,1,1,0,0,0.789044319253965,1.85417188987485e-69,0,0.333530348683293,0,2.47032822920623e-323,0.171869611935016,1.48219693752374e-323,0.684792909150441,6.94716355089476e-154,3.770314336401e-182,0,1.24612492945393
0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,4.5885014082622e-75,0.482579488049686,0,2.47032822920623e-323,0.367304473643885,1.97626258336499e-323,0.835910741753079,1.25005195566413e-05,2.76705506169943e-207,0,1.03799466414566
1,0,1,1,0,1,1,1,1,1,1,0,0,0.789044319253964,0,1.23555196781297e-50,0.333530348683293,0,2.47032822920623e-323,0.171869611935017,1.48219693752374e-323,0.684792909150441,2.95476590884399e-154,2.16651810646018e-182,0,1.24612492945393
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1.63627763948698e-102,5.26420546395629e-75,0.4825794693713,0,2.47032822920623e-323,0.367304560018797,1.97626258336499e-323,0.835910710096745,1.26164058212317e-05,4.63090209587565e-207,0,1.03799543330894
1,1,1,1,0,1,1,1,1,1,1,0,0,0.789044319253964,1.85953693182758e-69,1.48545459714771e-50,0.333530348683293,0,2.47032822920623e-323,0.171869611935017,1.48219693752374e-323,0.684792909150441,3.84844483303323e-154,3.97288965387303e-182,0,1.24612492945393
0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.672991912387509,2.47032822920623e-323,0.33015871796532,2.47032822920623e-323,0.526439735218954,0.00844413693147027,5.49431608511427e-202,0,1.08750199839127
1,0,0,0,1,1,1,1,1,1,1,0,0,0.725201214065993,0,0,0,0.522942247997361,1.97626258336499e-323,0.155264608775061,1.97626258336499e-323,0.497551351688233,6.66538530036398e-134,6.87821872113507e-188,0,1.27811423012313
0,1,0,0,1,1,1,1,1,1,1,0,0,0,1.36388857475661e-49,0,0,0.672991912388712,2.47032822920623e-323,0.33015871818962,2.47032822920623e-323,0.526439735205041,0.00844413722418255,1.05292844474503e-201,0,1.08750199924059
1,1,0,0,1,1,1,1,1,1,1,0,0,0.725201214065991,5.75461511474171e-44,0,0,0.522942247997358,1.97626258336499e-323,0.155264608775061,1.97626258336499e-323,0.497551351688232,9.72272425399266e-136,2.16798894567872e-191,0,1.27811423012313
0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,5.10710586522182e-59,0,0.672991912383059,2.47032822920623e-323,0.330158717135445,2.47032822920623e-323,0.526439735270428,0.00844413584848368,8.58306382515626e-202,0,1.08750199524894
