"ACRU.action","ACSA.action","BEAL.action","FAGR.action","TSCA.action","FRAM.action","PIST.action","PRSE.action","QURU.action","environment.initial","ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome","diversity.desirability"
1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,173,106,58,1.00895627030581
1,1,0,0,1,0,0,0,0,0,0,16,0,0,273,0,0,0,0,0.214014163401946
1,1,0,0,1,0,0,0,0,0,2,0,0,0,323,0,0,0,0,0.0374621215234669
1,1,0,0,1,0,0,0,0,0,0,2,0,0,170,0,0,0,0,0.0633547753037764
1,1,0,0,1,0,0,0,1,0,0,0,0,0,215,0,0,0,84,0.593835589610466
1,1,0,0,1,0,0,0,1,0,1,6,0,0,238,0,0,0,23,0.422078980079701
1,1,0,0,1,0,0,0,1,0,2,0,0,0,206,0,0,0,95,0.659121947971993
1,1,0,0,1,0,0,1,0,0,1,0,0,0,336,0,0,34,0,0.324704468039818
1,1,0,0,1,0,0,1,0,0,0,1,0,0,314,0,0,63,0,0.468420953985042
1,1,0,0,1,0,0,1,0,0,3,0,0,0,194,0,0,51,0,0.57075363732131
1,1,0,0,1,0,0,1,1,0,0,0,0,0,206,0,0,43,5,0.54788038785457
1,1,0,0,1,0,0,1,1,0,0,0,0,0,259,0,0,17,0,0.231331681553614
1,1,0,0,1,0,0,1,1,0,0,0,0,0,250,0,0,69,32,0.77981150217708
1,1,0,0,1,0,1,0,0,0,0,0,0,0,195,0,78,0,0,0.598269588585257
1,1,0,0,1,0,1,0,0,0,0,0,0,0,104,0,95,0,0,0.692124130188039
1,1,0,0,1,0,1,0,0,0,0,4,0,0,241,0,9,0,0,0.23356946539746
1,1,0,0,1,0,1,0,1,0,0,0,0,0,266,0,19,0,14,0.422513267856546
1,1,0,0,1,0,1,0,1,0,0,2,0,0,228,0,98,0,37,0.907547015389931
1,1,0,0,1,0,1,0,1,0,0,0,0,0,165,0,41,0,5,0.59932425911283
1,1,0,0,1,0,1,1,0,0,0,2,0,0,256,0,8,22,0,0.435216777166468
1,1,0,0,1,0,1,1,0,0,0,0,0,0,200,0,9,37,0,0.574264636446714
1,1,0,0,1,0,1,1,0,0,0,0,0,0,309,0,67,31,0,0.70225185030835
1,1,0,0,1,0,1,1,1,0,0,0,0,0,114,0,3,75,3,0.80976927464475
1,1,0,0,1,0,1,1,1,0,0,0,0,0,297,0,16,78,5,0.720630517253983
1,1,0,0,1,0,1,1,1,0,0,0,0,0,193,0,14,72,9,0.870109817502479
1,1,0,0,1,1,0,0,0,0,0,0,0,0,259,7,0,0,0,0.121692402678062
1,1,0,0,1,1,0,0,0,0,11,6,0,0,205,35,0,0,0,0.674439381814856
1,1,0,0,1,1,0,0,0,0,0,0,0,0,253,2,0,0,0,0.0458367412008476
1,1,0,0,1,1,0,0,1,0,0,0,0,0,300,0,0,0,19,0.225758240712673
1,1,0,0,1,1,0,0,1,0,1,0,0,0,232,0,0,0,45,0.465956069567442
1,1,0,0,1,1,0,0,1,0,0,0,0,0,223,0,0,0,9,0.164089413771343
1,1,0,0,1,1,0,1,0,0,0,0,0,0,182,1,0,96,0,0.665954995337892
1,1,0,0,1,1,0,1,0,0,0,0,0,0,160,1,0,85,0,0.669343051220618
1,1,0,0,1,1,0,1,0,0,0,0,0,0,113,4,0,124,0,0.765066995341283
1,1,0,0,1,1,0,1,1,0,0,0,0,0,113,0,0,96,5,0.784576765220089
1,1,0,0,1,1,0,1,1,0,0,0,0,0,270,0,0,46,33,0.688664521926056
1,1,0,0,1,1,0,1,1,0,0,0,0,0,252,0,0,82,35,0.818102089892351
1,1,0,0,1,1,1,0,0,0,2,0,0,0,243,0,110,0,0,0.651686619531644
1,1,0,0,1,1,1,0,0,0,0,0,0,0,219,0,12,0,0,0.204211699148332
1,1,0,0,1,1,1,0,0,0,1,0,0,0,178,0,95,0,0,0.667961038307623
1,1,0,0,1,1,1,0,1,0,2,0,0,0,247,0,21,0,14,0.497259494094179
1,1,0,0,1,1,1,0,1,0,0,0,0,0,151,4,55,0,37,0.986466390234636
1,1,0,0,1,1,1,0,1,0,0,0,0,0,267,0,10,0,22,0.406717229923496
1,1,0,0,1,1,1,1,0,0,0,0,0,0,195,0,8,85,0,0.723738941750369
1,1,0,0,1,1,1,1,0,0,0,0,0,0,294,0,9,48,0,0.514446846493851
1,1,0,0,1,1,1,1,0,0,0,0,0,0,136,0,15,40,0,0.769043084375459
1,1,0,0,1,1,1,1,1,0,0,4,0,0,135,0,14,49,21,1.10520656541575
1,1,0,0,1,1,1,1,1,0,0,0,0,0,316,0,6,4,14,0.322895392998661
1,1,0,0,1,1,1,1,1,0,0,0,0,0,230,0,31,49,17,0.908994831913306
1,1,0,1,0,0,0,0,0,0,36,0,0,176,0,0,0,0,0,0.455586911883641
1,1,0,1,0,0,0,0,0,0,7,3,0,238,0,0,0,0,0,0.193599600023037
1,1,0,1,0,0,0,0,0,0,38,0,0,166,0,0,0,0,0,0.480775646114859
1,1,0,1,0,0,0,0,1,0,0,1,0,158,0,0,0,0,1,0.0758612201196971
1,1,0,1,0,0,0,0,1,0,0,0,0,238,0,0,0,0,4,0.0842038510397833
1,1,0,1,0,0,0,0,1,0,0,0,0,177,0,0,0,0,49,0.522846073285611
1,1,0,1,0,0,0,1,0,0,2,0,0,228,0,0,0,39,0,0.4565849782569
1,1,0,1,0,0,0,1,0,0,0,0,0,170,0,0,0,22,0,0.355991891442222
1,1,0,1,0,0,0,1,0,0,0,0,0,205,0,0,0,22,0,0.31825407167851
1,1,0,1,0,0,0,1,1,0,0,0,0,123,0,0,0,63,0,0.640175902350438
1,1,0,1,0,0,0,1,1,0,0,0,0,251,0,0,0,5,0,0.0962091738379677
1,1,0,1,0,0,0,1,1,0,1,0,0,159,0,0,0,3,14,0.395367768541994
1,1,0,1,0,0,1,0,0,0,0,0,0,220,0,0,23,0,0,0.313166681349232
1,1,0,1,0,0,1,0,0,0,0,0,0,223,0,0,33,0,0,0.384302231338936
1,1,0,1,0,0,1,0,0,0,0,0,0,275,0,0,7,0,0,0.116256635116503
1,1,0,1,0,0,1,0,1,0,0,0,0,279,0,0,15,0,0,0.201508882492783
1,1,0,1,0,0,1,0,1,0,0,0,0,251,0,0,4,0,14,0.281028599746185
1,1,0,1,0,0,1,0,1,0,5,0,0,153,0,0,39,0,3,0.678922703546668
1,1,0,1,0,0,1,1,0,0,0,0,0,199,0,0,14,16,0,0.478805487001296
1,1,0,1,0,0,1,1,0,0,0,0,0,305,0,0,1,5,0,0.103965640708395
1,1,0,1,0,0,1,1,0,0,0,0,0,190,0,0,4,28,0,0.46672478079175
1,1,0,1,0,0,1,1,1,0,0,0,0,185,0,0,0,4,5,0.219620042330647
1,1,0,1,0,0,1,1,1,0,0,0,0,289,0,0,3,0,0,0.0572567141501406
1,1,0,1,0,0,1,1,1,0,0,0,0,183,0,0,0,16,1,0.309830438918954
1,1,0,1,0,1,0,0,0,0,0,0,0,212,0,6,0,0,0,0.126023287349479
1,1,0,1,0,1,0,0,0,0,0,0,0,257,0,21,0,0,0,0.267737930200481
1,1,0,1,0,1,0,0,0,0,24,0,0,180,0,31,0,0,0,0.70444028679255
1,1,0,1,0,1,0,0,1,0,0,0,0,153,0,1,0,0,1,0.0778960719318749
1,1,0,1,0,1,0,0,1,0,0,0,0,151,0,0,0,0,2,0.0696826944631971
1,1,0,1,0,1,0,0,1,0,0,0,0,206,0,0,0,0,2,0.0542266127216372
1,1,0,1,0,1,0,1,0,0,1,0,0,169,0,0,0,39,0,0.510603213586554
1,1,0,1,0,1,0,1,0,0,0,0,0,185,0,0,0,11,0,0.216162232494435
1,1,0,1,0,1,0,1,0,0,2,0,0,128,0,3,0,77,0,0.774655042662379
1,1,0,1,0,1,0,1,1,0,0,0,0,183,0,0,0,4,1,0.136010348923249
1,1,0,1,0,1,0,1,1,0,0,0,0,158,0,0,0,31,0,0.446278133804085
1,1,0,1,0,1,0,1,1,0,0,1,0,265,0,1,0,10,0,0.202883012265716
1,1,0,1,0,1,1,0,0,0,0,0,0,282,0,0,10,0,0,0.149207073040581
1,1,0,1,0,1,1,0,0,0,0,0,0,236,0,0,3,0,0,0.0674252973204299
1,1,0,1,0,1,1,0,0,0,0,0,0,243,0,2,5,0,0,0.144471259242072
1,1,0,1,0,1,1,0,1,0,0,1,0,197,0,8,104,0,73,1.10822595625804
1,1,0,1,0,1,1,0,1,0,0,0,0,247,0,0,19,0,0,0.257318640543832
1,1,0,1,0,1,1,0,1,0,0,0,0,176,0,0,36,0,9,0.607271814155035
1,1,0,1,0,1,1,1,0,0,0,0,0,225,0,0,0,35,0,0.395067120830435
1,1,0,1,0,1,1,1,0,0,0,0,0,238,0,1,0,6,0,0.141458303813383
1,1,0,1,0,1,1,1,0,0,0,1,0,204,0,0,11,13,0,0.435391573894841
1,1,0,1,0,1,1,1,1,0,0,0,0,268,0,0,3,11,2,0.263609836735798
1,1,0,1,0,1,1,1,1,0,0,0,0,166,0,0,10,9,1,0.433322775900553
1,1,0,1,0,1,1,1,1,0,1,0,0,180,0,0,12,26,0,0.597922766591604
1,1,0,1,1,0,0,0,0,0,0,0,0,146,147,0,0,0,0,0.693141356368974
1,1,0,1,1,0,0,0,0,0,0,0,0,89,129,0,0,0,0,0.676217828528464
1,1,0,1,1,0,0,0,0,0,0,0,0,92,93,0,0,0,0,0.693132571285003
1,1,0,1,1,0,0,0,1,0,0,0,0,198,131,0,0,0,5,0.739958624775984
1,1,0,1,1,0,0,0,1,0,0,0,0,71,119,0,0,0,1,0.690147946631942
1,1,0,1,1,0,0,0,1,0,0,0,0,89,197,0,0,0,2,0.657175529341973
1,1,0,1,1,0,0,1,0,0,0,0,0,142,89,0,0,3,0,0.726637713855378
1,1,0,1,1,0,0,1,0,0,0,0,0,137,117,0,0,17,0,0.881172828042999
1,1,0,1,1,0,0,1,0,0,0,0,0,98,65,0,0,11,0,0.865728670170193
1,1,0,1,1,0,0,1,1,0,0,0,0,195,71,0,0,1,1,0.624997483533752
1,1,0,1,1,0,0,1,1,0,0,0,0,113,68,0,0,18,0,0.905626236239062
1,1,0,1,1,0,0,1,1,0,0,0,0,127,208,0,0,13,0,0.798282875736787
1,1,0,1,1,0,1,0,0,0,0,0,0,140,145,0,4,0,0,0.756386863680718
1,1,0,1,1,0,1,0,0,0,0,0,0,105,42,0,5,0,0,0.723254532052777
1,1,0,1,1,0,1,0,0,0,0,0,0,144,111,0,26,0,0,0.929737311777975
1,1,0,1,1,0,1,0,1,0,0,0,0,167,80,0,0,0,0,0.629764460322274
1,1,0,1,1,0,1,0,1,0,0,0,0,134,52,0,0,0,0,0.592546638446232
1,1,0,1,1,0,1,0,1,0,0,0,0,130,121,0,23,0,1,0.943365637510928
1,1,0,1,1,0,1,1,0,0,0,1,0,197,71,0,5,6,0,0.769649773851907
1,1,0,1,1,0,1,1,0,0,0,0,0,105,64,0,0,13,0,0.873354512634164
1,1,0,1,1,0,1,1,0,0,0,0,0,168,135,0,0,44,0,0.980326545015047
1,1,0,1,1,0,1,1,1,0,0,0,0,168,59,0,0,0,0,0.572964741136976
1,1,0,1,1,0,1,1,1,0,0,0,0,157,191,0,0,11,13,0.927668032110854
1,1,0,1,1,0,1,1,1,0,0,0,0,161,66,0,0,1,0,0.628366173970921
1,1,0,1,1,1,0,0,0,0,0,0,0,158,105,0,0,0,0,0.672702123490309
1,1,0,1,1,1,0,0,0,0,0,0,0,187,71,0,0,0,0,0.588356551504016
1,1,0,1,1,1,0,0,0,0,0,0,0,148,51,0,0,0,0,0.569131338362534
1,1,0,1,1,1,0,0,1,0,0,0,0,122,128,0,0,0,49,1.02536117925494
1,1,0,1,1,1,0,0,1,0,0,0,0,190,57,0,0,0,4,0.613366590838791
1,1,0,1,1,1,0,0,1,0,0,0,0,146,139,0,0,0,0,0.692845518954323
1,1,0,1,1,1,0,1,0,0,0,0,0,147,158,0,0,1,0,0.7122007703356
1,1,0,1,1,1,0,1,0,0,0,0,0,123,72,2,0,46,0,1.05963578539988
1,1,0,1,1,1,0,1,0,0,0,1,0,128,64,0,0,32,0,0.97995844662077
1,1,0,1,1,1,0,1,1,0,0,0,0,75,76,0,0,15,7,1.06549121046943
1,1,0,1,1,1,0,1,1,0,0,0,0,109,80,0,0,4,1,0.796393069468654
1,1,0,1,1,1,0,1,1,0,0,0,0,166,126,0,0,1,0,0.704194816719892
1,1,0,1,1,1,1,0,0,0,0,0,0,151,60,0,0,0,0,0.597024346308391
1,1,0,1,1,1,1,0,0,0,0,0,0,129,156,0,3,0,0,0.739386958748488
1,1,0,1,1,1,1,0,0,0,0,0,0,165,138,0,14,0,0,0.839694157599982
1,1,0,1,1,1,1,0,1,0,0,0,0,130,83,0,4,0,4,0.825159968959823
1,1,0,1,1,1,1,0,1,0,0,0,0,104,168,0,48,0,0,0.988132712749932
1,1,0,1,1,1,1,0,1,0,0,0,0,173,167,0,0,0,0,0.692991463134578
1,1,0,1,1,1,1,1,0,0,0,0,0,83,112,0,4,9,0,0.911788836082694
1,1,0,1,1,1,1,1,0,0,0,0,0,151,81,0,0,38,0,0.962170436934953
1,1,0,1,1,1,1,1,0,0,0,0,0,130,82,0,0,13,0,0.849545742284889
1,1,0,1,1,1,1,1,1,0,0,0,0,151,139,0,0,1,0,0.712838277260084
1,1,0,1,1,1,1,1,1,0,0,0,0,154,76,0,0,0,0,0.634486114864673
1,1,0,1,1,1,1,1,1,0,0,0,0,171,58,0,2,8,0,0.736915478842784
1,1,1,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,2,1,293,0,0,0,0,0,0,0.0630727353945988
1,1,1,0,0,0,0,0,0,0,26,15,234,0,0,0,0,0,0,0.519038719489139
1,1,1,0,0,0,0,0,1,0,0,1,159,0,0,0,0,0,42,0.541248429475867
1,1,1,0,0,0,0,0,1,0,0,0,278,0,0,0,0,0,12,0.172303166416888
1,1,1,0,0,0,0,0,1,0,0,0,225,0,0,0,0,0,27,0.340499778471299
1,1,1,0,0,0,0,1,0,0,0,3,211,0,0,0,0,86,0,0.651743239632014
1,1,1,0,0,0,0,1,0,0,1,3,160,0,0,0,0,79,0,0.717300012689062
1,1,1,0,0,0,0,1,0,0,0,0,206,0,0,0,0,49,0,0.489335367205193
1,1,1,0,0,0,0,1,1,0,0,0,253,0,0,0,0,15,0,0.215732153404156
1,1,1,0,0,0,0,1,1,0,0,0,53,0,0,0,0,105,8,0.800380315355091
1,1,1,0,0,0,0,1,1,0,0,5,169,0,0,0,0,75,10,0.839308633787053
1,1,1,0,0,0,1,0,0,0,0,0,135,0,0,0,135,0,0,0.693147180559945
1,1,1,0,0,0,1,0,0,0,0,0,233,0,0,0,187,0,0,0.687137399294995
1,1,1,0,0,0,1,0,0,0,2,0,205,0,0,0,32,0,0,0.440869874215675
1,1,1,0,0,0,1,0,1,0,0,0,154,0,0,0,124,0,27,0.92557993959482
1,1,1,0,0,0,1,0,1,0,0,0,190,0,0,0,55,0,8,0.656024147890694
1,1,1,0,0,0,1,0,1,0,0,0,134,0,0,0,90,0,49,1.02341832217922
1,1,1,0,0,0,1,1,0,0,0,0,183,0,0,0,33,102,0,0.917812570033732
1,1,1,0,0,0,1,1,0,0,0,0,133,0,0,0,13,82,0,0.845522146602853
1,1,1,0,0,0,1,1,0,0,0,0,237,0,0,0,77,29,0,0.799669659989941
1,1,1,0,0,0,1,1,1,0,0,0,241,0,0,0,34,36,1,0.708583314115196
1,1,1,0,0,0,1,1,1,0,0,0,87,0,0,0,52,80,28,1.30751571821502
1,1,1,0,0,0,1,1,1,0,0,0,271,0,0,0,10,45,0,0.533830315636635
1,1,1,0,0,1,0,0,0,0,0,0,230,0,0,51,0,0,0,0.473652362140594
1,1,1,0,0,1,0,0,0,0,13,0,171,0,0,27,0,0,0,0.6051453126653
1,1,1,0,0,1,0,0,0,0,0,0,241,0,0,1,0,0,0,0.0268052428044225
1,1,1,0,0,1,0,0,1,0,0,0,215,0,0,2,0,0,25,0.379246130990271
1,1,1,0,0,1,0,0,1,0,0,0,201,0,0,0,0,0,92,0.622258494312678
1,1,1,0,0,1,0,0,1,0,5,5,282,0,0,0,0,0,18,0.384511443379127
1,1,1,0,0,1,0,1,0,0,0,0,175,0,0,0,0,75,0,0.610864302054894
1,1,1,0,0,1,0,1,0,0,0,0,184,0,0,7,0,108,0,0.754491322645348
1,1,1,0,0,1,0,1,0,0,0,0,116,0,0,0,0,166,0,0.677345244571006
1,1,1,0,0,1,0,1,1,0,1,0,172,0,0,0,0,96,10,0.804787669553385
1,1,1,0,0,1,0,1,1,0,0,1,228,0,0,0,0,37,17,0.628982611359123
1,1,1,0,0,1,0,1,1,0,0,0,178,0,0,0,0,47,2,0.558427094162091
1,1,1,0,0,1,1,0,0,0,0,0,239,0,0,0,96,0,0,0.599049292145833
1,1,1,0,0,1,1,0,0,0,0,7,307,0,0,0,36,0,0,0.427160836377526
1,1,1,0,0,1,1,0,0,0,0,0,228,0,0,0,22,0,0,0.297885968360265
1,1,1,0,0,1,1,0,1,0,0,0,164,0,0,0,151,0,5,0.761963061155045
1,1,1,0,0,1,1,0,1,0,0,0,238,0,0,0,33,0,9,0.500646063675568
1,1,1,0,0,1,1,0,1,0,0,0,186,0,0,3,146,0,3,0.775155002547867
1,1,1,0,0,1,1,1,0,0,0,0,312,0,0,0,1,12,0,0.178791722655847
1,1,1,0,0,1,1,1,0,0,0,0,169,0,0,0,54,73,0,0.975624452498713
1,1,1,0,0,1,1,1,0,0,0,0,227,0,0,0,28,48,0,0.72831026829233
1,1,1,0,0,1,1,1,1,0,0,0,94,0,0,0,265,33,2,0.843180459274474
1,1,1,0,0,1,1,1,1,0,0,0,165,0,0,0,41,45,27,1.11314318077606
1,1,1,0,0,1,1,1,1,0,0,0,167,0,0,0,11,49,9,0.838594387746683
1,1,1,0,1,0,0,0,0,0,0,0,124,0,225,0,0,0,0,0.650666464806957
1,1,1,0,1,0,0,0,0,0,0,2,80,0,238,0,0,0,0,0.598480853703643
1,1,1,0,1,0,0,0,0,0,0,0,30,0,310,0,0,0,0,0.298435812703107
1,1,1,0,1,0,0,0,1,0,2,0,26,0,198,0,0,0,27,0.702712525054345
1,1,1,0,1,0,0,0,1,0,0,1,23,0,201,0,0,0,32,0.689215375261617
1,1,1,0,1,0,0,0,1,0,0,0,102,0,128,0,0,0,4,0.761507960737247
1,1,1,0,1,0,0,1,0,0,0,0,23,0,230,0,0,4,0,0.380127503326407
1,1,1,0,1,0,0,1,0,0,0,0,19,0,229,0,0,33,0,0.60044922824308
1,1,1,0,1,0,0,1,0,0,0,2,24,0,225,0,0,25,0,0.632161472937548
1,1,1,0,1,0,0,1,1,0,0,0,12,0,356,0,0,17,31,0.559741870432479
1,1,1,0,1,0,0,1,1,0,0,0,35,0,194,0,0,30,0,0.736605720154056
1,1,1,0,1,0,0,1,1,0,0,0,47,0,210,0,0,45,2,0.860002618735743
1,1,1,0,1,0,1,0,0,0,0,0,54,0,201,0,11,0,0,0.667156936469191
1,1,1,0,1,0,1,0,0,0,0,0,83,0,176,0,17,0,0,0.819916878678063
1,1,1,0,1,0,1,0,0,0,0,0,14,0,202,0,22,0,0,0.525968944833072
1,1,1,0,1,0,1,0,1,0,0,5,44,0,144,0,8,0,14,0.980931127934312
1,1,1,0,1,0,1,0,1,0,0,0,26,0,122,0,49,0,33,1.19075312813263
1,1,1,0,1,0,1,0,1,0,0,0,4,0,245,0,61,0,4,0.623081131809561
1,1,1,0,1,0,1,1,0,0,0,2,46,0,267,0,12,33,0,0.845818421121448
1,1,1,0,1,0,1,1,0,0,0,0,18,0,177,0,4,31,0,0.741540286787466
1,1,1,0,1,0,1,1,0,0,0,0,37,0,213,0,35,28,0,0.97528273526546
1,1,1,0,1,0,1,1,1,0,0,0,55,0,204,0,24,40,0,1.04350905998763
1,1,1,0,1,0,1,1,1,0,0,0,43,0,231,0,4,34,0,0.793094433364654
1,1,1,0,1,0,1,1,1,0,0,0,22,0,275,0,2,12,0,0.454197542434006
1,1,1,0,1,1,0,0,0,0,0,0,72,0,238,0,0,0,0,0.541990423598653
1,1,1,0,1,1,0,0,0,0,0,0,38,0,227,20,0,0,0,0.636325764447735
1,1,1,0,1,1,0,0,0,0,0,0,32,0,269,0,0,0,0,0.338735148461547
1,1,1,0,1,1,0,0,1,0,0,0,112,0,132,0,0,0,28,0.950274663166007
1,1,1,0,1,1,0,0,1,0,0,0,76,0,192,0,0,0,12,0.747669156424424
1,1,1,0,1,1,0,0,1,0,0,0,45,0,189,0,0,0,3,0.551242272983481
1,1,1,0,1,1,0,1,0,0,0,0,12,0,180,0,0,75,0,0.761920113557863
1,1,1,0,1,1,0,1,0,0,0,0,111,0,85,0,0,62,0,1.07131020112262
1,1,1,0,1,1,0,1,0,0,0,0,63,0,205,0,0,17,0,0.738807915935332
1,1,1,0,1,1,0,1,1,0,0,0,40,0,149,0,0,31,61,1.18867464512007
1,1,1,0,1,1,0,1,1,0,0,0,71,0,189,0,0,24,13,0.969967523679614
1,1,1,0,1,1,0,1,1,0,0,0,28,0,166,0,0,17,2,0.706631976215681
1,1,1,0,1,1,1,0,0,0,0,3,66,0,153,0,16,0,0,0.876340121702451
1,1,1,0,1,1,1,0,0,0,0,0,32,0,214,0,34,0,0,0.709365767664903
1,1,1,0,1,1,1,0,0,0,0,0,44,0,148,0,26,0,0,0.839530519678763
1,1,1,0,1,1,1,0,1,0,0,0,54,0,158,0,36,0,14,1.05976191547192
1,1,1,0,1,1,1,0,1,0,0,0,20,0,173,0,5,0,13,0.646523429550161
1,1,1,0,1,1,1,0,1,0,0,0,66,0,144,0,17,0,10,0.981305685896379
1,1,1,0,1,1,1,1,0,0,0,0,54,0,136,0,32,7,0,1.03175203452563
1,1,1,0,1,1,1,1,0,0,0,0,44,0,192,0,4,4,0,0.632275560495265
1,1,1,0,1,1,1,1,0,0,0,0,15,0,223,0,1,24,0,0.542901750883125
1,1,1,0,1,1,1,1,1,0,0,2,142,0,139,0,3,10,11,1.02422836959895
1,1,1,0,1,1,1,1,1,0,0,0,26,0,153,0,9,11,7,0.890299701790569
1,1,1,0,1,1,1,1,1,0,0,0,61,0,208,0,8,49,2,1.00736651205968
1,1,1,1,0,0,0,0,0,0,0,1,10,219,0,0,0,0,0,0.206633396924264
1,1,1,1,0,0,0,0,0,0,0,0,10,197,0,0,0,0,0,0.193506302969117
1,1,1,1,0,0,0,0,0,0,6,1,91,204,0,0,0,0,0,0.723224200644334
1,1,1,1,0,0,0,0,1,0,0,0,20,155,0,0,0,0,0,0.355382896246011
1,1,1,1,0,0,0,0,1,0,0,0,112,183,0,0,0,0,0,0.663897934119377
1,1,1,1,0,0,0,0,1,0,0,0,55,152,0,0,0,0,0,0.57893539057735
1,1,1,1,0,0,0,1,0,0,0,0,32,205,0,0,0,15,0,0.597915803267383
1,1,1,1,0,0,0,1,0,0,0,0,28,161,0,0,0,0,0,0.419483369306181
1,1,1,1,0,0,0,1,0,0,0,0,42,162,0,0,0,3,0,0.576831995480094
1,1,1,1,0,0,0,1,1,0,0,0,32,215,0,0,0,37,0,0.722232380045449
1,1,1,1,0,0,0,1,1,0,0,0,5,159,0,0,0,2,0,0.200004342113729
1,1,1,1,0,0,0,1,1,0,0,0,39,291,0,0,0,16,0,0.533787345861779
1,1,1,1,0,0,1,0,0,0,0,0,30,209,0,0,2,0,0,0.422680441907128
1,1,1,1,0,0,1,0,0,0,0,0,1,180,0,0,4,0,0,0.137775227214987
1,1,1,1,0,0,1,0,0,0,0,0,53,265,0,0,1,0,0,0.47035136828763
1,1,1,1,0,0,1,0,1,0,0,0,19,166,0,0,0,0,0,0.33098115766563
1,1,1,1,0,0,1,0,1,0,0,0,19,209,0,0,0,0,4,0.368990058264209
1,1,1,1,0,0,1,0,1,0,0,0,19,177,0,0,26,0,1,0.668008752364654
1,1,1,1,0,0,1,1,0,0,0,0,16,268,0,0,21,25,0,0.68650842068282
1,1,1,1,0,0,1,1,0,0,0,0,7,162,0,0,0,1,0,0.207492687926536
1,1,1,1,0,0,1,1,0,0,0,0,3,227,0,0,5,2,0,0.218300753972375
1,1,1,1,0,0,1,1,1,0,0,0,12,149,0,0,3,2,0,0.412656399136943
1,1,1,1,0,0,1,1,1,0,0,0,20,160,0,0,0,7,0,0.495473178609243
1,1,1,1,0,0,1,1,1,0,0,1,42,212,0,0,0,15,0,0.660647265609852
1,1,1,1,0,1,0,0,0,0,0,0,20,226,0,0,0,0,0,0.281934969645304
1,1,1,1,0,1,0,0,0,0,0,0,118,171,0,0,0,0,0,0.67623549832384
1,1,1,1,0,1,0,0,0,0,0,0,30,323,0,0,0,0,0,0.290780742908416
1,1,1,1,0,1,0,0,1,0,0,4,8,167,0,0,0,0,23,0.610237779490874
1,1,1,1,0,1,0,0,1,0,0,0,53,191,0,0,0,0,11,0.678571215056658
1,1,1,1,0,1,0,0,1,0,0,0,50,225,0,0,0,0,0,0.474139313057837
1,1,1,1,0,1,0,1,0,0,0,0,15,183,0,0,0,11,0,0.460355462551915
1,1,1,1,0,1,0,1,0,0,0,0,4,199,0,0,0,1,0,0.127370790095915
1,1,1,1,0,1,0,1,0,0,0,1,51,177,0,0,0,25,0,0.824052749080689
1,1,1,1,0,1,0,1,1,0,0,0,47,184,0,0,0,9,0,0.646138348856774
1,1,1,1,0,1,0,1,1,0,0,0,33,204,0,0,0,16,2,0.654875536571876
1,1,1,1,0,1,0,1,1,0,0,0,34,201,0,0,0,4,0,0.49150237284656
1,1,1,1,0,1,1,0,0,0,0,0,11,181,0,0,2,0,0,0.274605040398295
1,1,1,1,0,1,1,0,0,0,0,0,1,217,0,0,1,0,0,0.0583058589567761
1,1,1,1,0,1,1,0,0,0,0,0,39,147,0,0,5,0,0,0.621280318006311
1,1,1,1,0,1,1,0,1,0,0,0,56,162,0,0,4,0,0,0.6497247763169
1,1,1,1,0,1,1,0,1,0,0,0,0,248,0,0,12,0,0,0.187030827760252
1,1,1,1,0,1,1,0,1,0,0,0,3,277,0,1,6,0,3,0.238173751389934
1,1,1,1,0,1,1,1,0,0,0,0,16,199,0,0,4,14,0,0.557385836676844
1,1,1,1,0,1,1,1,0,0,0,3,108,161,0,0,0,43,0,1.02621163205502
1,1,1,1,0,1,1,1,0,0,0,1,20,149,0,0,0,8,0,0.563029744728086
1,1,1,1,0,1,1,1,1,0,0,0,15,193,0,0,0,3,2,0.380061692928673
1,1,1,1,0,1,1,1,1,0,0,0,41,161,0,0,0,16,12,0.896588626963771
1,1,1,1,0,1,1,1,1,0,0,0,21,140,0,0,0,8,1,0.592266421221243
1,1,1,1,1,0,0,0,0,0,1,0,34,117,97,0,0,0,0,1.01617750239597
1,1,1,1,1,0,0,0,0,0,0,0,5,120,98,0,0,0,0,0.779938535559975
1,1,1,1,1,0,0,0,0,0,0,0,2,72,67,0,0,0,0,0.757124000807455
1,1,1,1,1,0,0,0,1,0,0,0,4,164,39,0,0,0,0,0.575220359416556
1,1,1,1,1,0,0,0,1,0,0,0,10,195,75,0,0,0,1,0.744858678710634
1,1,1,1,1,0,0,0,1,0,0,0,0,213,96,0,0,0,0,0.619643355612892
1,1,1,1,1,0,0,1,0,0,0,0,0,205,30,0,0,15,0,0.585966037103161
1,1,1,1,1,0,0,1,0,0,0,0,0,98,159,0,0,26,0,0.910488978734081
1,1,1,1,1,0,0,1,0,0,0,0,9,131,67,0,0,21,0,1.02550682532829
1,1,1,1,1,0,0,1,1,0,0,0,13,75,278,0,0,0,0,0.652265519826994
1,1,1,1,1,0,0,1,1,0,0,0,4,131,92,0,0,5,0,0.842221141345135
